"id1","id2","id3","id4","hhmid","s1eiii_63","s1eiii_64","s1eiii_65","s1eiii_66","s1eiii_67","s1eiii_68","s1eiii_69","s1eiii_70","s1eiii_71","s1eiii_72i","s1eiii_72ii","hhno"
6,94,180,2,1,2,2,5,,,,,,,,,106180002
6,94,180,2,5,,,,,,,,,,,,106180002
6,94,180,2,6,,,,,,,,,,,,106180002
6,94,180,3,5,2,2,8,,,,,,,,,106180003
6,94,180,3,2,2,2,5,,,,,,,,,106180003
6,94,180,3,4,,,,,,,,,,,,106180003
6,94,180,3,1,2,2,5,,,,,,,,,106180003
6,94,180,3,3,2,2,8,,,,,,,,,106180003
6,94,180,6,6,2,,8,,,,,,,,,106180006
6,94,180,6,1,2,,5,,,,,,,,,106180006
6,94,180,6,3,2,,8,,,,,,,,,106180006
6,94,180,6,5,2,,8,,,,,,,,,106180006
6,94,180,6,2,2,,5,,,,,,,,,106180006
6,94,180,6,4,2,,8,,,,,,,,,106180006
6,94,180,8,1,2,2,5,5,4,,"FARMING",11,3,4,0,106180008
6,94,180,8,2,1,2,5,5,4,,"FARMING",11,,3,0,106180008
6,94,180,9,5,2,,8,,,,,,,,,106180009
6,94,180,9,3,2,,8,,,,,,,,,106180009
6,94,180,9,6,2,,8,,,,,,,,,106180009
6,94,180,9,1,2,,5,,,,,,,,,106180009
6,94,180,9,4,2,,8,,,,,,,,,106180009
6,94,180,9,2,2,,8,,,,,,,,,106180009
6,94,180,11,2,1,1,,3,,1,"FARMING",11,1,5,,106180011
6,94,180,11,1,,,,,,,,,,,,106180011
6,94,180,15,3,1,2,8,,,,,,,,,106180015
6,94,180,15,2,1,2,5,5,4,3,"FARMING",11,3,7,,106180015
6,94,180,15,1,1,2,5,5,4,3,"FARMING",11,3,10,,106180015
6,94,180,18,1,1,2,5,5,4,4,"FARMING",11,3,5,,106180018
6,94,180,20,1,1,2,5,,,,,,,,,106180020
6,94,180,20,2,1,2,5,,,,,,,,,106180020
6,94,180,20,4,2,,8,,,,,,,,,106180020
6,94,180,20,3,2,,8,,,,,,,,,106180020
6,94,180,20,7,2,,8,,,,,,,,,106180020
6,94,180,20,6,2,,8,,,,,,,,,106180020
6,94,180,20,5,2,,8,,,,,,,,,106180020
6,94,180,22,3,2,,8,,,,,,,,,106180022
6,94,180,22,4,2,,8,,,,,,,,,106180022
6,94,180,22,1,2,,5,,,,,,,,,106180022
6,94,180,22,2,2,,5,,,,,,,,,106180022
6,94,180,23,1,1,2,5,5,4,5,"FARMING",11,3,20,,106180023
6,94,180,35,1,2,,5,,,,,,,,,106180035
6,94,180,35,3,2,,8,,,,,,,,,106180035
6,94,180,35,2,2,,5,,,,,,,,,106180035
6,94,183,12,1,1,2,1,,,5,"WASHING BOWLS AT A RESTAURANT",912,1,5,0,106183012
6,94,183,20,2,2,2,5,,,,,,,,,106183020
6,94,183,20,3,2,2,5,,,,,,,,,106183020
6,94,183,20,1,2,2,5,,,,,,,,,106183020
6,94,183,33,4,2,,8,,,,,,,,,106183033
6,94,183,33,2,1,2,6,,,,,,1,10,0,106183033
6,94,183,33,3,2,,8,,,,,,,,,106183033
6,94,183,33,1,2,,5,,,,,,,,,106183033
6,95,182,20,1,1,,5,,,,,,,,,106182020
6,95,182,20,2,1,,5,,,,,,,,,106182020
6,95,182,20,3,2,,13,,,,,,2,5,0,106182020
6,95,182,26,1,,,,,,,,,,,,106182026
6,95,182,26,4,2,,5,,,,,,,,,106182026
6,95,182,26,2,2,,5,,,,,,,,,106182026
6,95,182,26,3,2,,5,,,,,,,,,106182026
6,95,182,26,5,2,,5,,,,,,,,,106182026
6,95,182,29,1,2,,5,,,,,,,,,106182029
6,95,182,42,1,2,,5,,,,,,,,,106182042
6,95,182,47,5,2,,8,,,,,,,,,106182047
6,95,182,47,4,2,,8,,,,,,,,,106182047
6,95,182,47,1,2,,5,,,,,,,,,106182047
6,95,182,47,3,2,,5,,,,,,,,,106182047
6,95,182,47,2,2,,5,,,,,,,,,106182047
6,95,182,49,2,1,,5,,,,,,,,,106182049
6,95,182,49,1,1,,5,,,,,,,,,106182049
6,95,182,50,5,2,,8,,,,,,,,,106182050
6,95,182,50,1,2,,5,,,,,,,,,106182050
6,95,182,50,3,2,,8,,,,,,,,,106182050
6,95,182,50,4,2,,8,,,,,,,,,106182050
6,95,182,50,6,2,,8,,,,,,,,,106182050
6,95,182,50,2,2,,5,,,,,,,,,106182050
6,95,182,50,7,2,,8,,,,,,,,,106182050
6,95,182,54,1,2,,5,,,,,,,,,106182054
6,95,182,58,3,2,,8,,,,,,,,,106182058
6,95,182,58,2,2,,5,,,,,,,,,106182058
6,95,182,58,1,2,,5,,,,,,,,,106182058
6,95,182,61,2,2,,5,,,,,,,,,106182061
6,95,182,61,4,2,,5,,,,,,,,,106182061
6,95,182,61,1,2,,5,,,,,,,,,106182061
6,95,182,61,3,2,,5,,,,,,,,,106182061
6,95,182,65,3,2,,5,,,,,,,,,106182065
6,95,182,65,4,2,,8,,,,,,,,,106182065
6,95,182,65,2,2,,5,,,,,,,,,106182065
6,95,182,65,5,2,,8,,,,,,,,,106182065
6,95,182,65,1,2,,5,,,,,,,,,106182065
6,95,182,79,1,2,,5,,,,,,,,,106182079
6,95,182,88,1,2,,5,,,,,,,,,106182088
6,95,182,88,3,2,,8,,,,,,,,,106182088
6,95,182,88,5,2,,8,,,,,,,,,106182088
6,95,182,88,4,2,,8,,,,,,,,,106182088
6,95,182,88,2,2,,5,,,,,,,,,106182088
6,95,182,95,3,2,,8,,,,,,,,,106182095
6,95,182,95,2,2,,8,,,,,,,,,106182095
6,95,182,95,1,2,,5,,,,,,,,,106182095
6,95,182,124,2,2,,5,,,,,,,,,106182124
6,95,182,124,1,2,,5,,,,,,,,,106182124
6,95,184,6,2,2,,5,,,,,,,,,106184006
6,95,184,6,1,2,,5,,,,,,,,,106184006
6,95,184,26,1,2,,5,,,,,,,,,106184026
6,95,184,26,2,2,,5,,,,,,,,,106184026
6,95,184,27,1,2,,5,,,,,,,,,106184027
6,95,184,27,2,2,,5,,,,,,,,,106184027
6,95,184,27,3,2,,8,,,,,,,,,106184027
6,95,184,32,2,2,,5,,,,,,,,,106184032
6,95,184,32,4,2,,8,,,,,,,,,106184032
6,95,184,32,1,2,,5,,,,,,,,,106184032
6,95,184,32,3,2,,8,,,,,,,,,106184032
6,95,184,71,3,1,2,8,,,,,,,,,106184071
6,95,184,71,1,1,2,10,,,,,,3,10,,106184071
6,95,184,71,2,1,2,5,,,,,,,,,106184071
6,95,184,79,2,2,,10,,,,"SEAMTRESS",521,3,100,,106184079
6,95,184,83,3,2,,8,,,,,,,,,106184083
6,95,184,83,4,2,,8,,,,,,,,,106184083
6,95,184,89,1,2,,5,,,,,,,,,106184089
6,95,184,89,2,2,,13,,,,,,2,5,,106184089
6,95,184,93,1,2,,5,,,,,,,,,106184093
6,95,184,94,3,2,,8,,,,,,,,,106184094
6,95,184,94,2,2,,8,,,,,,,,,106184094
6,95,184,94,1,2,,5,,,,,,,,,106184094
6,95,184,98,2,2,,5,,,,,,,,,106184098
6,95,184,98,1,2,,5,,,,,,,,,106184098
6,95,184,102,1,2,,9,,,,"BUS DRIVER",832,6,,,106184102
6,95,184,104,1,2,,5,,,,,,,,,106184104
6,95,184,104,3,2,,8,,,,,,,,,106184104
6,95,184,104,2,2,,8,,,,,,,,,106184104
6,96,199,2,10,2,,5,,,,,,,,,106199002
6,96,199,2,6,2,,8,,,,,,,,,106199002
6,96,199,2,7,2,,5,,,,,,,,,106199002
6,96,199,2,4,2,,8,,,,,,,,,106199002
6,96,199,2,8,2,,5,,,,,,,,,106199002
6,96,199,2,1,2,,5,,,,,,,,,106199002
6,96,199,2,5,2,,8,,,,,,,,,106199002
6,96,199,2,3,2,,8,,,,,,,,,106199002
6,96,199,2,2,2,,5,,,,,,,,,106199002
6,96,199,3,1,2,,5,,,,,,,,,106199003
6,96,199,3,2,2,,5,,,,,,,,,106199003
6,96,199,4,1,2,,5,,,,,,,,,106199004
6,96,199,4,3,2,,8,,,,,,,,,106199004
6,96,199,4,2,2,,5,,,,,,,,,106199004
6,96,199,5,2,2,,8,,,,,,,,,106199005
6,96,199,5,1,2,,5,,,,,,,,,106199005
6,96,199,8,2,2,,5,,,,,,,,,106199008
6,96,199,8,1,2,,5,,,,,,,,,106199008
6,96,199,8,3,2,,8,,,,,,,,,106199008
6,96,199,11,3,2,,8,,,,,,,,,106199011
6,96,199,11,2,2,,8,,,,,,,,,106199011
6,96,199,11,4,2,,8,,,,,,,,,106199011
6,96,199,11,1,2,,5,,,,,,,,,106199011
6,96,199,14,1,2,,5,,,,,,,,,106199014
6,96,199,14,2,2,,8,,,,,,,,,106199014
6,96,199,16,1,2,,5,,,,,,,,,106199016
6,96,199,19,2,2,,5,,,,,,,,,106199019
6,96,199,19,1,2,,5,,,,,,,,,106199019
6,96,199,25,1,2,,7,,,,"FARMING",611,,,,106199025
6,96,199,25,2,2,,5,,,,,,,,,106199025
6,96,199,27,1,2,,5,,,,,,,,,106199027
6,96,199,27,2,2,,5,,,,,,,,,106199027
6,96,199,32,2,2,,5,,,,,,,,,106199032
6,96,199,32,1,2,,5,,,,,,,,,106199032
6,96,199,33,1,2,,5,,,,,,,,,106199033
6,96,199,33,2,2,,8,,,,,,,,,106199033
6,97,189,2,4,2,,8,,,,,,,,,106189002
6,97,189,2,1,2,,5,,,,,,,,,106189002
6,97,189,2,2,2,,5,,,,,,,,,106189002
6,97,189,2,3,2,,8,,,,,,,,,106189002
6,97,189,4,1,2,,5,,,,,,,,,106189004
6,97,189,6,1,2,,5,,,,,,,,,106189006
6,97,189,30,1,2,,7,,,,"FARMER",88,8,,,106189030
6,97,189,39,2,2,,5,,,,,,,,,106189039
6,97,189,39,1,2,,5,,,,,,,,,106189039
6,97,189,39,4,2,,8,,,,,,,,,106189039
6,97,189,39,3,2,,8,,,,,,,,,106189039
6,97,189,41,1,2,,5,,,,,,,,,106189041
6,97,189,46,1,2,,5,,,,,,,,,106189046
6,97,189,46,3,2,,8,,,,,,,,,106189046
6,97,189,46,2,2,,5,,,,,,,,,106189046
6,97,189,46,4,2,,5,,,,,,,,,106189046
6,97,189,62,1,2,,5,,,,,,,,,106189062
6,97,189,63,2,1,2,6,,,,,,,,,106189063
6,97,189,72,1,2,,5,,,,,,,,,106189072
6,97,189,73,3,2,,8,,,,,,,,,106189073
6,97,189,80,1,1,2,6,,,,,,,,,106189080
6,97,189,82,2,1,2,4,,,,,,,,,106189082
6,97,189,91,3,2,,8,,,,,,,,,106189091
6,97,189,91,2,2,,5,,,,,,,,,106189091
6,97,189,91,1,2,,5,,,,,,,,,106189091
6,98,190,2,1,1,2,5,,,,,,,,,106190002
6,98,190,4,1,1,2,5,,,,,,,,,106190004
6,98,190,4,2,1,2,1,,,2,,,1,5,0,106190004
6,98,190,5,2,2,,5,,,,,,,,,106190005
6,98,190,5,5,2,,8,,,,,,,,,106190005
6,98,190,5,6,,,,,,,,,,,,106190005
6,98,190,5,9,,,,,,,,,,,,106190005
6,98,190,5,10,2,,5,,,,,,,,,106190005
6,98,190,5,7,,,,,,,,,,,,106190005
6,98,190,5,8,2,,8,,,,,,,,,106190005
6,98,190,5,3,2,,5,,,,,,,,,106190005
6,98,190,5,4,2,,8,,,,,,,,,106190005
6,98,190,5,1,2,,5,,,,,,,,,106190005
6,98,190,12,1,1,2,5,,,,,,,,,106190012
6,98,190,14,1,1,2,5,,,,,,,,,106190014
6,98,190,16,4,2,,8,,,,,,,,,106190016
6,98,190,16,3,2,,8,,,,,,,,,106190016
6,98,190,16,1,1,2,5,,,,,,,,,106190016
6,98,190,16,2,1,2,5,,,,,,,,,106190016
6,98,190,19,1,2,,5,,,,,,,,,106190019
6,98,190,21,1,1,2,5,,,,,,,,,106190021
6,98,190,21,2,1,2,5,,,,,,,,,106190021
6,98,190,21,3,2,,8,,,,,,,,,106190021
6,98,190,23,2,2,,5,,,,,,,,,106190023
6,98,190,23,1,1,2,5,,,,,,,,,106190023
6,98,190,26,4,2,,8,,,,,,,,,106190026
6,98,190,26,1,2,,5,,,,,,,,,106190026
6,98,190,26,3,2,,8,,,,,,,,,106190026
6,98,190,26,2,2,,5,,,,,,,,,106190026
6,98,190,35,1,2,2,5,,,,,,,,,106190035
6,98,190,38,1,2,,5,,,,,,,,,106190038
6,98,190,43,1,2,,5,,,,,,,,,106190043
6,99,200,3,2,2,,6,,,,,,4,10,,106200003
6,99,200,3,3,2,,8,,,,,,,,,106200003
6,99,200,3,1,2,,5,,,,,,,,,106200003
6,99,200,9,2,2,,5,,,,,,,,,106200009
6,99,200,9,5,2,,5,,,,,,,,,106200009
6,99,200,9,4,2,,5,,,,,,,,,106200009
6,99,200,9,3,2,,8,,,,,,,,,106200009
6,99,200,9,1,2,,5,,,,,,,,,106200009
6,99,200,15,4,2,,8,,,,,,,,,106200015
6,99,200,15,2,2,,5,,,,,,,,,106200015
6,99,200,15,1,2,,5,,,,,,,,,106200015
6,99,200,15,3,2,,8,,,,,,,,,106200015
6,99,200,21,3,2,,8,,,,,,,,,106200021
6,99,200,21,4,2,,8,,,,,,,,,106200021
6,99,200,21,5,2,,8,,,,,,,,,106200021
6,99,200,21,2,2,,6,,,,,,1,10,,106200021
6,99,200,21,1,2,,5,,,,,,,,,106200021
6,99,200,25,2,2,,6,,,,,,,,,106200025
6,99,200,25,1,2,,5,,,,,,,,,106200025
6,99,200,34,1,2,,6,,,,,,,,,106200034
6,99,200,39,1,2,,5,,,,,,,,,106200039
6,99,200,43,1,2,,7,,,,"FARMING",621,8,,,106200043
6,99,200,51,2,1,1,,3,3,7,"BATIK DESIGNING",743,4,2,67,106200051
6,99,200,51,1,2,,5,,,,,,,,,106200051
6,99,200,57,1,2,,5,,,,,,,,,106200057
6,99,200,59,2,2,,5,,,,,,,,,106200059
6,99,200,59,1,2,,5,,,,,,,,,106200059
6,99,200,60,4,2,,8,,,,,,,,,106200060
6,99,200,60,1,2,,,,,,,,,,,106200060
6,99,200,60,2,2,,8,,,,,,,,,106200060
6,99,200,60,3,2,,8,,,,,,,,,106200060
6,99,200,60,5,2,,8,,,,,,,,,106200060
6,99,200,63,5,2,,5,,,,,,,,,106200063
6,99,200,63,3,2,,5,,,,,,,,,106200063
6,99,200,63,2,2,,5,,,,,,,,,106200063
6,99,200,63,4,2,,8,,,,,,,,,106200063
6,99,200,63,7,2,,8,,,,,,,,,106200063
6,99,200,63,1,2,,5,,,,,,,,,106200063
6,99,200,63,6,2,,8,,,,,,,,,106200063
6,99,200,65,1,2,,5,,,,,,,,,106200065
6,99,200,65,3,2,,8,,,,,,,,,106200065
6,99,200,65,2,2,,8,,,,,,,,,106200065
6,99,200,76,3,2,,8,,,,,,,,,106200076
6,99,200,76,4,2,,8,,,,,,,,,106200076
6,99,200,76,5,2,,8,,,,,,,,,106200076
6,99,206,6,2,2,,5,,,,,,,,,106206006
6,99,206,6,5,2,,8,,,,,,,,,106206006
6,99,206,6,1,2,,5,,,,,,,,,106206006
6,99,206,6,3,2,,8,,,,,,,,,106206006
6,99,206,6,4,2,,8,,,,,,,,,106206006
6,99,206,8,1,1,1,,2,3,4,"RICE (FRIED) VENDOR",741,1,30,,106206008
6,99,206,14,4,2,,8,,,,,,,,,106206014
6,99,206,14,2,2,,8,,,,,,,,,106206014
6,99,206,14,3,2,,8,,,,,,,,,106206014
6,99,206,14,1,2,,5,,,,,,,,,106206014
6,99,206,23,1,2,,5,,,,,,,,,106206023
6,99,206,24,1,2,,5,,,,,,,,,106206024
6,99,206,29,1,2,,9,,,,"TEACHING",331,1,6,,106206029
6,99,206,30,1,2,,5,,,,,,,,,106206030
6,99,206,31,1,2,,5,,,,,,,,,106206031
6,99,206,34,2,2,,5,,,,,,,,,106206034
6,99,206,34,1,2,,5,,,,,,,,,106206034
6,99,206,37,1,2,,7,,,,"TRADITIONAL BIRTH ATTENDANT",223,8,,,106206037
6,99,206,40,1,2,,5,,,,,,,,,106206040
6,99,206,44,1,1,,,,,,,,,,,106206044
6,99,206,44,2,2,,5,,,,,,,,,106206044
6,99,206,51,1,2,,12,,,,"FARMER",621,8,,,106206051
6,99,231,5,7,2,,8,,,,,,,,,106231005
6,99,231,5,1,2,,5,,,,,,,,,106231005
6,99,231,5,2,2,,8,,,,,,,,,106231005
6,99,231,5,3,2,,8,,,,,,,,,106231005
6,99,231,6,1,2,,5,,,,,,,,,106231006
6,99,231,6,2,2,,5,,,,,,,,,106231006
6,99,231,6,4,2,,8,,,,,,,,,106231006
6,99,231,6,8,2,,8,,,,,,,,,106231006
6,99,231,6,3,2,,17,,,,,,,,,106231006
6,99,231,6,6,2,,8,,,,,,,,,106231006
6,99,231,6,7,2,,8,,,,,,,,,106231006
6,99,231,6,5,2,,8,,,,,,,,,106231006
6,99,231,8,3,2,,17,,,,,,,,,106231008
6,99,231,8,5,2,,8,,,,,,,,,106231008
6,99,231,8,2,2,,8,,,,,,,,,106231008
6,99,231,8,1,2,,5,,,,,,,,,106231008
6,99,231,8,6,2,,8,,,,,,,,,106231008
6,99,231,8,4,2,,8,,,,,,,,,106231008
6,99,231,11,1,2,,5,,,,,,,,,106231011
6,99,231,26,3,2,,8,,,,,,,,,106231026
6,99,231,26,1,2,,5,,,,,,,,,106231026
6,99,231,26,2,2,,8,,,,,,,,,106231026
6,99,231,28,1,2,,6,,,,,,,,,106231028
6,99,231,28,2,2,,8,,,,,,,,,106231028
6,99,231,30,1,2,,5,,,,,,,,,106231030
6,99,231,35,1,2,,5,,,,,,,,,106231035
6,99,231,36,1,2,,5,,,,,,,,,106231036
6,99,231,39,1,2,,5,,,,,,,,,106231039
6,99,231,39,2,2,,5,,,,,,,,,106231039
6,99,231,43,3,2,,8,,,,,,,,,106231043
6,99,231,43,5,2,,8,,,,,,,,,106231043
6,99,231,43,4,2,,8,,,,,,,,,106231043
6,99,231,43,2,2,,5,,,,,,,,,106231043
6,99,231,46,1,2,,5,,,,,,,,,106231046
6,99,231,46,2,2,,5,,,,,,,,,106231046
6,99,231,49,1,2,,5,,,,,,,,,106231049
6,99,231,49,5,2,,8,,,,,,,,,106231049
6,99,231,49,3,2,,8,,,,,,,,,106231049
6,99,231,49,8,2,,12,,,,,,,,,106231049
6,99,231,49,4,2,,8,,,,,,,,,106231049
6,99,231,49,7,2,,12,,,,,,,,,106231049
6,99,231,49,2,2,,5,,,,,,,,,106231049
6,99,231,55,4,2,,8,,,,,,,,,106231055
6,99,231,55,3,2,,8,,,,,,,,,106231055
6,99,231,57,1,2,,5,,,,,,,,,106231057
6,100,197,1,2,2,,5,,,,,,,,,106197001
6,100,197,1,4,2,,8,,,,,,,,,106197001
6,100,197,1,1,2,,5,,,,,,,,,106197001
6,100,197,1,3,2,,8,,,,,,,,,106197001
6,100,197,8,1,1,2,1,,,5,,0,10,5,0,106197008
6,100,197,10,3,2,,8,,,,,,,,,106197010
6,100,197,10,1,2,,5,,,,,,,,,106197010
6,100,197,10,2,2,,5,,,,,,,,,106197010
6,100,197,10,4,2,,8,,,,,,,,,106197010
6,100,197,15,1,2,,5,,,,,,,,,106197015
6,100,197,18,2,2,,5,,,,,,,,,106197018
6,100,197,18,1,2,,5,,,,,,,,,106197018
6,100,197,18,3,2,,8,,,,,,,,,106197018
6,100,197,22,1,1,1,,3,3,5,"UPHOLSTERY MAKING",733,6,5,,106197022
6,100,197,23,1,2,,5,,,,,,,,,106197023
6,100,197,24,3,2,,8,,,,,,,,,106197024
6,100,197,24,1,2,,5,,,,,,,,,106197024
6,100,197,24,2,2,,5,,,,,,,,,106197024
6,100,197,25,1,2,,5,,,,,,,,,106197025
6,100,197,25,2,2,,5,,,,,,,,,106197025
6,100,197,26,3,2,,5,,,,,,,,,106197026
6,100,197,26,1,2,,5,,,,,,,,,106197026
6,100,197,26,2,2,,5,,,,,,,,,106197026
6,100,197,37,1,2,,6,,,,,,10,3,0,106197037
6,100,197,37,2,2,,8,,,,,,,,,106197037
6,100,197,39,3,2,,8,,,,,,,,,106197039
6,100,197,39,4,2,,8,,,,,,,,,106197039
6,100,197,39,2,2,,5,,,,,,,,,106197039
6,100,197,39,1,2,,5,,,,,,,,,106197039
6,100,197,40,2,2,,5,,,,,,,,,106197040
6,100,197,40,1,2,,5,,,,,,,,,106197040
6,100,197,40,3,2,,8,,,,,,,,,106197040
6,100,197,40,4,2,,8,,,,,,,,,106197040
6,100,197,41,6,2,,8,,,,,,,,,106197041
6,100,197,41,5,2,,8,,,,,,,,,106197041
6,100,197,41,1,2,,5,,,,,,,,,106197041
6,100,197,41,4,2,,8,,,,,,,,,106197041
6,100,197,41,3,2,,7,,,,,0,4,5,,106197041
6,100,197,41,2,2,,5,,,,,,,,,106197041
6,100,197,41,7,2,,5,,,,,,,,,106197041
6,100,197,44,1,1,1,,4,4,6,"HAIRDRESSING",513,4,3,,106197044
6,100,198,29,3,2,,8,,,,,,,,,106198029
6,100,198,29,2,1,1,,1,5,6,,,1,15,,106198029
6,100,198,29,1,2,,5,,,,,,,,,106198029
6,100,198,40,1,2,,5,,,,,,,,,106198040
6,100,198,58,2,2,,6,,,,,,1,25,,106198058
6,100,198,58,3,2,,6,,,,,,,,,106198058
6,100,198,58,1,2,,5,,,,,,,,,106198058
6,100,198,71,5,2,,8,,,,,,,,,106198071
6,100,198,71,3,2,,8,,,,,,,,,106198071
6,100,198,71,4,2,,8,,,,,,,,,106198071
6,100,198,73,1,2,,8,,,,,,,,,106198073
6,100,198,79,2,2,,13,,,,,,1,20,,106198079
6,100,198,79,1,2,,5,,,,,,,,,106198079
6,100,198,96,1,2,,5,,,,,,,,,106198096
6,100,198,96,2,2,,13,,,,,,,,,106198096
6,100,198,96,4,2,,8,,,,,,,,,106198096
6,100,198,96,3,2,,8,,,,,,,,,106198096
6,100,198,96,5,2,,8,,,,,,,,,106198096
6,100,198,117,1,2,,5,,,,,,,,,106198117
6,100,198,127,2,2,,5,,,,,,,,,106198127
6,100,198,127,1,2,,5,,,,,,,,,106198127
6,100,198,133,3,2,,8,,,,,,,,,106198133
6,100,198,133,1,2,,5,,,,,,,,,106198133
6,100,198,133,2,2,,5,,,,,,,,,106198133
6,100,198,133,6,2,,8,,,,,,,,,106198133
6,100,198,133,4,2,,8,,,,,,,,,106198133
6,100,198,133,5,2,,8,,,,,,,,,106198133
6,100,198,139,2,2,,8,,,,,,,,,106198139
6,100,198,141,3,2,,6,,,,,,,,,106198141
6,100,198,141,4,2,,8,,,,,,,,,106198141
6,100,198,141,2,2,,5,,,,,,,,,106198141
6,100,198,143,2,2,,6,,,,,,1,20,,106198143
6,100,198,143,3,2,,8,,,,,,,,,106198143
6,100,198,152,4,2,,8,,,,,,,,,106198152
6,100,198,152,1,2,,5,,,,,,,,,106198152
6,100,198,152,2,1,1,,5,5,5,,,1,20,,106198152
6,100,198,152,5,2,,8,,,,,,,,,106198152
6,100,198,152,3,2,,13,,,,,,,,,106198152
6,100,198,154,3,2,,7,,,,,,,,,106198154
6,100,198,154,2,2,,8,,,,,,,,,106198154
6,100,198,154,1,2,,5,,,,,,,,,106198154
6,102,201,2,,,,,,,,,,,,,106201002
6,102,201,2,2,1,1,,4,4,5,"BAR ATTENDANT",512,4,5,,106201002
6,102,201,8,2,,,13,,,,,,,,,106201008
6,102,201,8,,,,,,,,,,,,,106201008
6,102,201,10,1,2,,5,,,,,,,,,106201010
6,102,201,10,2,2,,8,,,,,,,,,106201010
6,102,201,17,1,2,,8,,,,,,,,,106201017
6,102,201,26,1,2,,5,,,,,,,,,106201026
6,102,201,26,2,2,,5,,,,,,,,,106201026
6,102,201,27,3,2,,8,,,,,,,,,106201027
6,102,201,27,2,2,,8,,,,,,,,,106201027
6,102,201,27,1,2,,5,,,,,,,,,106201027
6,102,201,27,4,2,,8,,,,,,,,,106201027
6,102,201,31,1,2,,12,,,,"PORRIDGE VENDOR",741,,,,106201031
6,102,201,35,2,2,,8,,,,,,,,,106201035
6,102,201,35,1,2,,5,,,,,,,,,106201035
6,102,201,44,1,2,,5,,,,,,,,,106201044
6,102,201,44,3,2,,8,,,,,,,,,106201044
6,102,201,44,4,2,,8,,,,,,,,,106201044
6,102,201,44,2,2,,5,,,,,,,,,106201044
6,102,205,3,3,2,,8,,,,,,,,,106205003
6,102,205,3,1,1,1,,4,4,4,"TIMBER CONTRACTOR",342,1,10,,106205003
6,102,205,3,4,2,,8,,,,,,,,,106205003
6,102,205,3,5,2,,8,,,,,,,,,106205003
6,102,205,3,2,2,,5,,,,,,,,,106205003
6,102,205,5,1,1,1,,3,4,5,"DRESSMAKING",521,1,5,,106205005
6,102,205,9,1,2,,5,,,,,,,,,106205009
6,102,205,12,1,2,,9,,,,"CASUAL SAW MILL WORKER",824,4,6,,106205012
6,102,205,12,2,2,,5,,,,,,,,,106205012
6,102,205,12,3,2,,8,,,,,,,,,106205012
6,102,205,14,1,2,,5,,,,,,,,,106205014
6,102,205,18,1,1,1,,3,5,5,,,1,8,,106205018
6,102,205,23,2,1,1,,4,4,6,"SALE OF SLIPPERS",522,4,4,,106205023
6,102,205,23,1,,,,,,,,,,,,106205023
6,102,205,23,4,2,,8,,,,,,,,,106205023
6,102,205,23,3,2,,8,,,,,,,,,106205023
6,102,205,24,2,2,,5,,,,,,,,,106205024
6,102,205,24,1,2,,5,,,,,,,,,106205024
6,102,205,25,1,2,,5,,,,,,,,,106205025
6,102,205,25,2,2,,8,,,,,,,,,106205025
6,102,205,27,1,2,,5,,,,,,,,,106205027
6,102,205,27,2,1,,,,,,,,,,,106205027
6,102,205,28,1,2,,5,,,,,,,,,106205028
6,102,205,28,4,2,,8,,,,,,,,,106205028
6,102,205,28,3,2,,8,,,,,,,,,106205028
6,102,205,28,2,1,1,,5,4,3,"SALE OF FOODSTUFF",523,,4,,106205028
6,102,205,34,1,1,1,,4,4,7,"CARPENTRY",713,,6,50,106205034
6,102,205,36,1,2,,5,,,,,,,,,106205036
6,102,205,36,3,2,,8,,,,,,,,,106205036
6,102,205,36,2,2,,8,,,,,,,,,106205036
6,102,207,7,1,2,,5,,,,,,,,,106207007
6,102,207,7,3,2,,8,,,,,,,,,106207007
6,102,207,18,2,2,,5,,,,,,,,,106207018
6,102,207,18,1,2,,5,,,,,,,,,106207018
6,102,207,20,2,2,,5,,,,,,,,,106207020
6,102,207,23,1,1,1,,1,1,7,"DRIVER C.M.B",832,1,25,,106207023
6,102,207,23,2,2,,5,,,,,,,,,106207023
6,102,207,27,2,2,,5,,,,,,,,,106207027
6,102,207,27,1,2,,5,,,,,,,,,106207027
6,102,207,31,2,2,,8,,,,,,,,,106207031
6,102,207,32,1,1,1,,1,1,5,"COMPUTER ADMINISTRATOR",312,1,11,50,106207032
6,102,207,33,1,2,,5,,,,,,,,,106207033
6,102,207,33,3,2,,8,,,,,,,,,106207033
6,102,207,33,4,2,,8,,,,,,,,,106207033
6,102,207,38,1,2,,9,,,,"MANAGER STANDARD CHARTERED BK",121,,,,106207038
6,102,207,38,2,2,,8,,,,,,,,,106207038
6,102,207,39,2,2,,5,,,,,,,,,106207039
6,102,207,41,1,2,,7,,,,"PETTY TRADING(SALE OF FDSTUFF)",523,,,,106207041
6,102,207,42,3,2,2,8,,,,,,,,,106207042
6,102,207,42,4,2,2,6,,,,,,,,,106207042
6,102,207,42,6,2,2,8,,,,,,,,,106207042
6,102,207,42,5,2,2,8,,,,,,,,,106207042
6,102,207,42,2,2,2,5,,,,,,,,,106207042
6,102,207,46,6,2,,8,,,,,,,,,106207046
6,102,207,46,3,2,,8,,,,,,,,,106207046
6,102,207,46,5,2,,8,,,,,,,,,106207046
6,102,207,46,2,2,,3,4,4,5,"PETTY TRADER(SALE OF FOODSTUFF",525,,,,106207046
6,102,207,46,4,2,,8,,,,,,,,,106207046
