"id1","id2","id3","id4","hhmid","s1ei_1","s1ei_2","s1ei_3","s1ei_4","s1ei_5","s1ei_6i","s1ei_6ii","s1ei_7i","s1ei_7ii","s1ei_7iii","s1ei_8i","s1ei_8ii","s1ei_9","s1ei_10i","s1ei_10ii","s1ei_11","s1ei_12","s1ei_13i","s1ei_13ii","s1ei_14","s1ei_15","s1ei_16","s1ei_17","s1ei_18","s1ei_19","s1ei_20","s1ei_21","s1ei_22","s1ei_23","s1ei_24","s1ei_25i","s1ei_25ii","s1ei_25iii","s1ei_26","s1ei_27","s1ei_28","s1ei_29i","s1ei_29ii","hhno"
3,1,61,120,1,1,"TEACHING",232,"JSS SECTION TEACHER",8021,3,,39,5,7,5,7,1,65,,3,1,20,20,4,1,1,1,3,1,1,2,14,7,1,3,,3,5,2,2,,,103061120
3,1,61,122,1,1,"PRIVATE SECURITY PERSONNEL",516,"HUMAN HEALTH/SOCIAL WORK",8511,10,,43,6,13,6,13,1,160,,3,2,,,,2,1,1,4,1,1,2,15,,2,,,,,,,,,103061122
3,1,61,134,1,1,"SELLS CLOTH",523,"RETAIL TRADE",5232,1,,48,6,10,6,10,1,150,,3,2,,,,2,2,1,1,2,2,2,9,1,2,,,,,,,,,103061134
3,1,61,145,1,1,"FISHING ATTENDANT",615,"FISHING AND SALE OF FISH",501,1,6,,,,,,,15,,1,2,,,,2,2,2,4,2,2,2,7,15,2,,,,,,,,,103061145
3,1,62,18,1,1,"HAIRDRESSING",513,,,1,6,43,6,10,6,10,1,70,,3,2,,,,2,2,2,4,2,2,2,9,3,2,,,,,,,,,103062018
3,1,62,22,1,1,"PAINTING",714,"PAINTING",4540,3,,30,6,6,6,6,1,150,,3,2,,,,2,2,2,4,2,2,,4,7,2,,,,,,,,,103062022
3,1,62,24,1,1,"AUTO MECHANIC",514,"SERVICE OF VEHICLE",3430,9,,,6,8,6,8,1,25,,2,2,,,,2,2,2,4,2,2,2,4,13,2,,,,,,,,,103062024
3,1,62,51,1,1,"TEXTILE AND GARMENT DESIGNING",743,"MANUFACTURING",1810,4,,43,5,9,5,9,1,250,,3,1,5,,2,1,2,1,3,2,1,1,3,,1,,,3,9,2,2,,,103062051
3,1,62,62,1,1,"SELLS GROUNDNUT PASTE",11,,,12,,52,6,11,6,11,1,50,,3,2,,,,2,2,1,1,2,,2,9,2,2,,,,,,,,,103062062
3,1,62,195,1,1,"AMA REVENUE COLLECTOR",341,,,30,,51,5,8,5,8,1,152,,3,2,,,,1,1,1,3,1,1,2,1,17,2,,,,,,,,,103062195
3,1,62,199,2,1,"PROVISION STORE KEEPER",522,,,1,,52,7,9,7,9,1,4120,,1,2,,,,2,2,2,4,2,2,2,9,1,2,,,,,,,,,103062199
3,1,62,207,1,1,"ADMINISTRATIVE WORKS",243,"LIBRARY/ADMINISTRATIVE",9231,,3,48,5,7,5,7,1,150,,3,2,,,,2,1,1,3,1,1,1,14,5,2,,,,,,,,,103062207
3,1,62,247,1,1,"BANKING SERVICES",341,"CUSTOMER SERVICES",6719,6,6,48,6,9,6,9,1,500,,3,2,,,,1,1,1,4,1,1,1,1,27,1,,,3,6,2,2,,,103062247
3,1,63,27,1,1,"ASSISTANT BEAUTICIAN",521,"HAIRDRESSER & BEAUTICIAN",9302,1,6,48,5,9,5,9,1,25,,2,1,10,,3,1,1,1,3,2,2,2,9,6,2,,,,,,,,,103063027
3,1,63,39,1,1,"SALT DEALER",523,"SALT SELLER",5252,4,,13,6,9,,,1,300,,3,1,50,,3,2,2,2,4,2,2,2,13,3,2,,,,,,,,,103063039
3,1,63,53,1,,"REPAIR OF ELECTRICAL APPLIANCE",724,"REPAIR OF ELECTRICALS",3190,3,,48,6,9,6,9,1,25,,2,2,,,,2,2,2,4,2,2,2,4,6,2,,,,,,,,,103063053
3,1,63,86,1,1,"ADMINISTRATIVE OFFICER",343,"ESTATE DEVT COMPANY",7020,1,5,,5,8,5,8,1,350,,3,2,,,,1,2,2,3,1,1,1,1,8,2,,,,,,,,,103063086
3,1,63,108,1,1,"REPAIR OF CARS",724,"FITTING",3410,3,,48,6,9,6,9,1,100,,2,2,,,,2,2,2,4,2,2,2,4,3,2,,,,,,,,,103063108
3,1,64,4,1,1,"CLERK IN THE CHURCH'S OFFICE",419,"CHURCH",9191,5,,48,5,8,5,8,1,150,,3,1,20,,2,1,2,1,3,2,1,2,1,5,2,,,,,,,,,103064004
3,1,64,4,2,1,"TEACHER OF A PRE-PRIMARY SCH",233,"EDUCATION",8010,4,,50,5,9,5,9,1,120,,3,1,3,,1,1,2,1,4,2,2,2,14,15,1,,,,5,2,2,,,103064004
3,1,64,16,2,1,"OFFICE CLERK",419,"MANUFACTURE OF GLASS",2610,2,,47,5,8,5,8,1,350,,3,2,,,,1,1,1,3,1,1,1,1,50,2,,,,,,,,,103064016
3,1,64,16,1,1,"LAB TECHNICIAN",222,"MEDICAL LAB-TECHNICIAN",8519,7,,50,5,10,5,10,1,200,,3,1,50,,7,1,1,1,3,2,2,2,15,37,1,,,,7,2,2,,,103064016
3,1,64,27,1,1,"CUSTOMER SERVICE CLERK",422,"EDUCATION",8090,4,,52,6,12,6,12,1,120,,3,2,,,,1,2,1,4,2,2,2,1,4,2,,,,,,,,,103064027
3,1,64,27,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103064027
3,1,64,27,2,1,"PRE-PRIMARY EDUCATION TEACHING",233,"EDUCATION",8010,6,,48,5,8,5,8,1,60,,3,1,2,,1,1,2,1,4,2,2,2,14,10,2,,,,,,,,,103064027
3,1,64,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103064036
3,1,64,36,2,1,"CASHIER RELATED CLERK",421,"FINANCIAL INTERMEDIATION",6511,,3,12,5,10,5,10,1,350,,3,1,40,,2,1,1,1,3,1,1,2,1,52,1,,,,8,2,2,,,103064036
3,1,64,39,1,1,"PRINTING & RELATED TRADES",734,"PRINTING SERVICE",2221,8,,43,5,6,5,6,1,120,,3,1,,,2,2,2,2,4,2,2,2,1,5,2,,,,,,,,,103064039
3,1,64,39,2,1,"HEALTH PROFESSIONAL(NURSING)",322,"MEDICAL NURSING",8511,10,,50,6,8,6,8,1,150,,3,1,,,2,1,1,1,3,1,1,1,15,50,1,2,,,7,2,2,,,103064039
3,1,64,44,1,1,"LOTTO OPERATOR COLLECTOR",522,,,12,,50,6,8,6,8,1,50,,2,2,,,,2,2,1,4,2,2,2,9,3,2,,,,,,,,,103064044
3,1,64,69,1,1,"LOANS AND INVESTMENT",341,"FINANCIAL INTERMEDIATION",6519,5,,50,5,12,5,12,1,350,,3,1,30,,2,1,2,1,3,1,1,2,1,15,1,,,,4,2,2,,,103064069
3,1,64,71,1,1,"SECRETARY AND CLERK",411,"PUBLIC ADMINISTRATION",7521,10,,50,5,10,5,10,1,,,3,1,,,2,1,1,2,3,1,1,1,1,,1,,,,6,2,2,,,103064071
3,1,65,23,1,1,"SECRETARY",411,"SECRETARIAL SERVICES",9500,4,,48,5,8,5,8,1,120,,3,2,,,,2,2,2,1,1,2,1,1,2,2,,,,,,,,,103065023
3,1,65,30,1,1,"REPAIRS ELECTRICAL APPLIANCES",724,"ELECTRICIAN",3120,7,,50,6,8,6,8,1,30,,3,2,,,,2,2,2,4,2,2,2,4,3,2,,,,,,,,,103065030
3,1,65,49,1,1,"SECURITY",21,"PRIVATE SECURITY SERVICES",9500,,7,50,6,12,6,12,1,170,,3,2,,,,1,1,1,4,1,2,2,14,24,2,,,,,,,,,103065049
3,1,65,50,1,1,"DRIVER",832,"COMMERCIAL DRIVER",6022,21,,48,6,7,6,7,1,30,,3,2,,,,2,1,1,1,2,2,2,11,1,2,,,,,,,,,103065050
3,1,65,63,1,1,"PAINTING",714,"PAINTING RELATED TO CONSTRUCTI",4540,10,,40,5,8,5,8,1,350,,3,2,,,,2,2,2,4,2,2,2,13,12,2,,,,,,,,,103065063
3,1,65,65,1,1,"PRODUCTION OF VEHICLE SPARE PT",72,"MANUFACTURING",2911,10,,48,5,8,5,8,1,70,,3,2,,,,2,1,1,3,1,2,1,4,18,2,,,,,,,,,103065065
3,1,65,67,1,1,"ARCHITECT",214,"BUILDING CONSTRUCTION",4520,12,,48,6,7,6,7,1,300,,3,2,,,,1,1,1,3,1,1,2,1,1,2,,,,,,,,,103065067
3,1,65,67,2,1,"SECRETARY",21,"OFFICE WORK",9500,6,,48,5,11,5,11,1,50,,3,2,,,,1,2,1,3,1,1,2,1,2,2,,,,,,,,,103065067
3,1,65,72,1,1,"WAITER",512,"RESTAURANT SERVICES",5520,7,,52,5,8,5,8,1,68,,3,2,,,,2,,2,4,2,1,2,8,20,1,,2,,9,2,2,,,103065072
3,1,65,72,2,1,"SHOP ATTENDANT",522,"SALES OF CLOTHS",5252,5,,48,6,8,6,8,1,30,,3,2,,,,2,,2,3,2,2,2,9,2,2,,,,,,,,,103065072
3,1,66,50,1,1,"GRAPHIC DESIGNER",245,"TEXTILES",1711,6,,50,5,10,5,10,1,80,,3,2,,,,2,2,1,1,2,2,2,9,10,2,,,,,,,,,103066050
3,1,66,67,1,1,"SELLS KENKEY",512,,,10,,51,7,6,7,9,1,30,,3,1,1,,1,2,2,1,1,2,2,2,10,2,2,,,,,,,,,103066067
3,1,66,108,1,1,"STRAIGTING AND ARK WELDING",721,"WELDING",2811,12,,48,6,8,6,8,1,30,,2,2,,,,2,2,2,4,2,2,2,4,3,2,,,,,,,,,103066108
3,1,66,113,1,1,"SELLS KENKEY",512,"FOOD SERVICE",5520,1,,52,7,6,7,6,1,2,,1,1,1,,1,2,2,2,4,2,2,2,10,1,2,,,,,,,,,103066113
3,1,67,1,1,1,"TEACHER",233,"PRIMARY EDUCATION",8010,39,,36,5,7,5,,1,150,,3,2,,,,1,2,1,1,1,2,2,,9,2,,,,,,,,,103067001
3,1,67,22,1,1,"CATERING SERVICES",512,"FOOD PREPARATION/PROCESSING",5520,4,,52,6,8,6,8,1,150,,3,2,,,,1,2,1,1,2,2,2,9,18,2,,,,,,,,,103067022
3,1,67,44,2,1,"HAIRDRESSING",521,"BEAUTY TREATMENT",9302,,8,32,5,8,5,5,1,90,,3,2,,,,2,2,1,1,2,2,2,9,2,2,,,,,,,,,103067044
3,1,67,44,1,1,"GLASS DOOR",813,"MANUFACTURING",2610,3,4,44,5,9,5,6,1,145,,3,2,,,,2,2,1,1,2,2,2,4,3,2,,,,,,,,,103067044
3,1,67,46,1,1,"SELLS BREAD DOOR TO DOOR",523,"RETAIL SALES",5252,1,,50,5,3,5,3,1,7,,1,2,,,,2,2,2,4,2,2,2,11,20,2,,,,,,,,,103067046
3,1,67,48,2,1,"CAFETERIA",512,"RESTAURANT",5520,10,,50,6,9,6,8,1,100,,3,2,,,,2,2,2,4,2,2,2,9,10,2,,,,,,,,,103067048
3,1,67,48,1,1,"SELLS AND PRESCRIBES DRUGS",211,"HEALTH CARE",8519,2,,48,7,15,7,15,1,150,,3,2,,,,1,1,2,1,2,1,2,9,2,2,,,,,,,,,103067048
3,1,67,51,1,1,"RECEPTIONIST",422,"HEALTH",8511,8,,48,6,6,6,6,1,170,,3,2,,,,1,1,1,3,1,1,2,15,,2,,,,,,,,,103067051
3,1,67,67,1,1,"LOTTO WRITER",412,"SUPPORT SERVICE TRADE",9249,2,,48,6,8,6,8,1,10,,1,2,,,,1,2,2,4,2,2,2,9,2,2,,,,,,,,,103067067
3,1,67,69,1,1,"WAITER",512,"SPOT",5520,,2,8,7,12,8,,1,150,,3,2,,,,2,2,2,1,2,2,2,9,2,2,,,,,,,,,103067069
3,1,68,13,1,1,"BUILDING DRAUGHTMANSHIP",712,"CONSTRUCTION",4520,5,,46,6,8,6,8,1,250,,3,2,,,,2,2,1,1,1,2,2,1,10,1,,,3,3,2,2,,,103068013
3,1,68,17,1,1,"MACHINERY MECHANICS AND FITTIN",723,"SERVICE",5020,15,,50,6,10,6,10,1,300,,3,1,30,,2,1,1,1,1,1,1,2,4,15,1,,,3,9,2,2,,,103068017
3,1,68,21,1,1,"CARPENTRY AND JOINERY",712,"CONSTRUCTION",4520,8,,50,6,8,6,8,1,250,,2,2,,,,2,1,2,4,2,2,2,20,70,2,,,,,,,,,103068021
3,1,68,66,1,1,"GARMENTS AND RELATED TRADE",743,"RETAIL SALE/TRADE",5232,10,,50,6,10,6,10,1,200,,3,1,2,,1,2,2,1,1,2,2,2,9,3,2,,,,,,,,,103068066
3,1,68,70,1,1,"MATERIAL-RECORDING",413,"CONSTRUCTION",4520,7,,50,6,10,6,10,1,300,,3,2,,,,1,2,2,4,2,2,2,20,,2,,,,,,,,,103068070
3,1,68,83,1,1,"BUILDING AND CONSTRUCTION",713,"CONSTRUCTION",4540,5,,51,6,9,6,9,1,60,,2,2,,,,2,2,2,4,2,2,2,20,,2,,,,,,,,,103068083
3,1,68,97,2,1,"DRESSMAKING",743,"MANUFACTURING",1810,3,,50,6,9,6,9,1,120,,3,1,3,,2,2,2,1,4,2,2,2,9,5,2,,,,,,,,,103068097
3,1,68,164,1,1,"AUTO MECHANIC",723,"RETAIL TRADE",5020,6,,50,6,10,6,10,1,70,,2,1,3,,1,2,1,1,4,2,1,2,4,10,2,,,,,,,,,103068164
3,1,69,8,1,1,"PLUMPING",713,"GENERAL PLUMBING WORKS",4530,30,,39,6,8,6,8,1,150,,3,1,20,,4,1,2,1,3,1,1,2,14,2,2,,,,,,,,,103069008
3,1,69,8,2,1,"STORE ASSISTANT",523,"SALE AND RECORDS KEEPING",5211,8,,48,6,8,6,8,1,30,,2,2,,,,2,2,2,2,2,2,2,9,4,2,,,,,,,,,103069008
3,1,69,14,1,1,"MANUAL LOTTO WRITTING",514,"LOTTO AGENT",9249,8,,48,7,11,7,11,1,20,,2,2,,,,2,2,1,4,2,2,2,10,3,2,,,,,,,,,103069014
3,1,69,22,1,1,"MACHINE OPERATOR",813,"PLASTIC PROD.",2693,4,,51,6,12,6,12,1,120,,3,2,,,,1,2,1,1,2,1,2,3,15,2,,,,,,,,,103069022
3,1,69,23,1,1,"CATERING SERVICE",512,"FOOD",5520,13,,52,6,4,6,4,1,4,,1,2,,,,2,2,2,4,2,2,2,2,4,2,,,,,,,,,103069023
3,1,69,31,1,1,"SECETARY",514,"HEALTH",8511,36,,48,5,9,5,9,1,300,,3,2,,,,1,1,1,3,1,1,1,15,26,2,,,,,,,,,103069031
3,1,69,32,1,1,"FOOD SELLER",552,,,,5,20,6,5,6,5,1,2,,1,1,1,,1,2,2,2,4,2,2,2,11,3,2,,,,,,,,,103069032
3,1,69,53,1,1,"ASSIST FISHERMEN TO MEND NET",615,"FISHING ACTIVITIES",501,5,,48,6,7,6,7,1,10,,1,1,10,,1,2,2,2,4,2,2,2,7,3,2,,,,,,,,,103069053
3,1,70,1,2,1,"PREPARATION OF PORRIDGE",741,"FOOD PREPARATION",5520,5,,42,7,3,7,3,1,15,,1,1,5,,1,2,2,1,4,2,2,2,2,2,2,,,,,,,,,103070001
3,1,70,1,1,1,"FARM LABOURER",921,"WEEDING,IRRIGATION,HARVESTING",111,20,,42,6,5,3,5,1,10,,1,1,10,,1,2,2,1,4,2,2,2,6,6,2,,,,,,,,,103070001
3,1,70,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103070009
3,1,70,9,1,1,"MASON",713,"BUILDING AND CONSTRUCTION",4520,35,,48,6,5,5,5,1,10,,1,2,,,,2,2,2,4,2,2,2,20,2,2,,,,,,,,,103070009
3,1,70,9,5,1,"MACHINE OPERATOR SOUND SYSTEMS",829,"ASSIST TO PLAY MUSIC",9219,8,,48,2,10,2,10,1,6,,1,2,,,,2,2,2,4,2,2,2,19,3,2,,,,,,,,,103070009
3,1,70,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103070009
3,1,70,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103070009
3,1,70,20,1,1,"FACTORY HAND",932,"PHARMACEUTICALS",3311,2,,48,5,8,5,8,1,87,34,3,2,,,,2,1,1,1,1,1,2,3,5,2,,,,,,,,,103070020
3,1,70,38,1,1,"SALES GIRL",522,"SELLING OF CLOTHS IN A SHOP",5240,2,,48,6,8,6,8,1,3,,1,2,,,,2,2,2,4,2,2,2,9,3,2,,,,,,,,,103070038
3,1,72,19,1,1,"TABLE TENNIS COACHING",235,"EDUCATION",8090,38,,50,3,4,3,4,1,,,3,2,,,,1,1,1,,2,2,2,14,,2,,,,,,,,,103072019
3,1,72,20,1,1,"BOXING SPORT ASSOCIATE PROFESS",347,"RECREATIONAL & SPORTING ACTIVI",9241,30,,48,4,5,4,5,1,,,2,2,,,,1,1,1,,2,1,2,1,,2,,,,,,,,,103072020
3,1,72,21,1,1,"DRIVING",832,"LAND TRANSPORT",6022,20,,50,6,8,6,8,1,250,,3,1,20,,2,1,2,1,3,2,2,2,18,2,2,,,,,,,,,103072021
3,1,72,27,1,1,"TAX COLLECTOR",344,"PUBLIC SERVICE ACTIVITIES",7511,12,,50,6,10,6,10,1,120,,3,1,10,,2,1,1,2,4,2,2,2,12,12,2,,,,,,,,,103072027
3,1,73,24,1,1,"HOTEL MANAGER",131,"HOSPITALITY & TOURISM",5510,3,,40,6,10,6,10,1,100,,3,2,,,,2,1,1,1,2,2,2,8,4,2,,,,,,,,,103073024
3,1,73,26,1,1,"SALES PERSON",522,"SALES OF PROCESSED WOOD",5143,1,,24,6,8,,,2,2,,1,2,,,,2,2,2,4,2,2,2,9,2,2,,,,,,,,,103073026
3,1,73,49,1,1,"REFUSE COLLECTION",916,"GARBAGE COLLECTOR",9000,2,,26,6,5,5,5,1,22,,3,2,,,,2,2,1,1,2,2,2,12,4,2,,,,,,,,,103073049
3,1,73,69,1,2,"CHEF",741,"HOSPITALITY AND TOURISM",5520,3,,52,6,12,6,8,1,130,,3,2,,,,1,1,1,1,1,1,2,8,3,2,,,,,,,,,103073069
3,1,73,70,1,1,"SECURITY",516,"GUARDS OFFICE AT NIGHT",7523,1,6,48,6,12,6,12,1,100,,3,2,,,,1,1,2,1,1,1,2,3,6,2,,,,,,,,,103073070
3,1,74,7,1,1,"POSTAL DUTIES",414,"POSTAL & COUNTER DUTIES",6411,28,,48,5,9,5,9,1,300,,3,2,,,,2,1,1,3,1,1,2,1,3,2,,,,,,,,,103074007
3,1,74,14,2,1,"LOTTO AGENT",421,"LOTTO AGENT",,2,,52,6,9,7,9,1,100,,3,2,,,,2,2,1,1,2,2,2,1,2,2,,,,,,,,,103074014
3,1,74,15,1,1,"PREVENTIVE NURSE",223,"HEALTH WORKER",8519,8,,52,5,8,5,8,1,310,,3,2,,,,1,1,1,3,1,1,2,15,46,1,3,3,,7,4,2,,,103074015
3,1,74,33,1,1,"TAX COLLECTING",344,"PUBLIC ADMINSTRATION",7511,9,,50,6,5,6,4,1,40,,3,2,,,,2,2,1,4,2,2,2,17,5,2,,,,,,,,,103074033
3,1,74,36,1,1,"GPRTU CHAIRMAN",832,"LAND TRANSPORT",6022,5,,52,6,10,6,10,1,110,,3,1,4,,1,2,2,1,1,2,2,2,12,12,2,,,,,,,,,103074036
3,1,74,37,1,1,"WOOD PROCESSING SAWMILL",814,"MANUFACTURING",2010,9,,51,6,8,6,8,1,50,,3,2,,,,2,2,2,4,2,2,2,4,7,2,,,,,,,,,103074037
3,1,74,46,1,1,"REGISTRATION AGENT NHIS",344,"NHIS REGISTRATION",7511,3,,46,5,7,5,7,1,120,,3,2,,,,1,2,2,4,2,,2,1,2,1,3,3,,2,2,2,,,103074046
3,1,74,65,1,1,"BAKING CAKE PASTRIES",512,"CATERING",1541,2,,52,6,9,6,9,1,3,,1,2,,,,2,2,2,4,2,2,2,2,2,2,,,,,,,,,103074065
3,1,75,3,1,1,"REPAIRS COMPUTERS AND SALE OF",312,"REPAIRS COMPUTERS SALE OF ACCE",7290,,6,48,5,9,5,9,1,450,,3,2,,,,2,2,1,4,2,1,2,1,6,2,,,,,,,,,103075003
3,1,75,4,1,1,"ASSIT TO SELL AND REPAIR EQUIP",522,"SALE AND SERVICE OF LAB EQUIPM",3311,7,,48,5,7,5,7,1,120,,3,2,,,,2,2,2,4,1,1,2,1,2,2,,,,,,,,,103075004
3,1,75,13,1,1,"NURSING MIDWIFERY",223,"CHILD HEALTH HOSPITAL ACTIVITI",8511,24,,52,5,13,5,13,1,600,,3,2,,,,2,1,1,4,1,1,2,15,22,1,,2,,7,2,2,,,103075013
3,1,75,26,1,1,"PAY ROLL OFFICER",802,,,32,,48,5,8,5,8,1,300,,3,2,,,,1,2,1,3,1,1,2,1,20,2,,,,,,,,,103075026
3,1,75,33,1,1,"CARPENTRY",713,"WOODEN FURNITURE",3611,3,,34,6,8,0,0,1,170,,2,2,,,,2,2,2,4,2,2,2,4,8,2,,,,,,,,,103075033
3,1,75,37,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103075037
3,1,75,37,1,1,"ZOOMLION RUBBISH COLLECTOR",916,"SANITATIONS",9000,,2,8,5,4,6,4,1,120,,3,2,,,,1,1,1,3,1,1,1,7,20,2,,,,,,,,,103075037
3,1,75,37,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103075037
3,1,75,37,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103075037
3,1,75,37,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103075037
3,1,75,45,1,1,"DRIVER",832,"TRANSPORT",6022,20,,50,6,12,6,12,1,50,,3,1,10,,2,2,1,1,1,2,2,2,11,2,2,,,,,,,,,103075045
3,1,75,45,2,1,"CLEANER AND GARBAGE COLLECTION",916,"HEALTH SOCIAL WORK",9000,3,,50,6,5,6,5,1,50,,3,2,,,,1,2,1,3,2,2,2,10,3,2,,,,,,,,,103075045
3,1,75,74,1,1,"CLEANER",916,"HEALTH AND SOCIAL WORKS",9000,4,,40,5,4,5,4,1,30,,3,2,,,,2,2,1,3,2,2,2,10,2,2,,,,,,,,,103075074
3,1,75,87,1,1,"GARBAGE COLLECTOR AND STREET S",916,"HEALTH AND SOCIAL WORKS",9000,4,,51,6,4,6,4,1,50,,3,2,,,,2,2,2,4,2,2,2,11,3,2,,,,,,,,,103075087
3,1,75,87,2,1,"DRAMATIC ART DANCING",347,"RECREATION CULTURAL ACTIVITIES",9219,6,,36,4,5,4,5,1,20,,2,1,10,,2,2,2,2,4,2,2,2,8,12,2,,,,,,,,,103075087
3,1,76,40,1,1,"GRAPHIC DESIGN",312,"PRINTING AND SERVICE ACTIVITIE",2221,,3,8,5,10,5,10,1,180,,3,1,100,,3,1,2,1,3,2,2,1,1,4,1,,2,,7,2,2,,,103076040
3,1,76,42,1,1,"CONSTRUCTION WOODWORKS",712,"CONSTRUCTION",4520,19,,50,6,8,6,8,1,250,,3,2,,,,2,2,2,1,2,2,2,19,9,2,,,,,,,,,103076042
3,1,76,73,1,1,"ADMINISTRATIVE ASSOCIATE PROF",343,"PUBLIC ADMINISTRATION",7512,26,,50,5,8,5,8,1,185,,3,2,,,,1,2,1,3,2,1,1,1,2,2,,,,,,,,,103076073
3,1,76,79,1,1,"SECURITY PERSONNEL",21,"SECURITY",7522,7,,50,6,12,6,12,1,60,,3,2,,,,2,2,1,1,2,2,1,13,4,2,,,,,,,,,103076079
3,1,76,82,2,1,"MANUFACTURE OF SOFT DRINKS",932,"MANUFACTURE OF BEVERAGES",1554,,6,50,5,8,5,8,1,150,,3,2,,,,1,1,1,4,1,1,2,3,,2,,,,,,,,,103076082
3,1,76,82,1,1,"SECURITY PERSONEL",21,"OTHER BUSINESS ACTIVITIES",7492,12,,50,6,12,6,12,1,250,,3,2,,,,1,2,1,1,2,1,1,1,,1,3,,,9,2,2,,,103076082
3,1,76,83,1,1,"TEACHING",233,"EDUCATION",8010,5,,48,5,9,5,9,1,170,,3,1,60,,3,1,2,1,3,2,2,2,14,41,2,,,,,,,,,103076083
3,1,76,84,2,1,"TEACHING",233,"EDUCATION",8010,18,,48,5,9,5,9,1,150,,3,1,50,,3,1,2,1,4,1,1,2,14,30,1,,,9,5,2,2,,,103076084
3,1,76,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103076084
3,1,77,2,1,1,"PRIVATE SECRETARY",411,"DATA CAPTURING",7230,10,,51,5,8,7,8,1,170,,3,2,,,,1,2,1,3,1,1,2,1,16,2,,,,,,,,,103077002
3,1,77,27,1,1,"COMMERCIAL DRIVING",832,"TRANSPORT",6021,11,,12,7,4,6,14,1,60,,3,2,,,,2,2,2,1,2,2,,10,2,2,,,,,,,,,103077027
3,1,77,138,1,1,"SELLS IN A CHOP BAR",741,"RETAIL OF FOOD",5520,,6,,,,6,,1,18,,2,1,4,20,2,2,2,2,2,2,2,2,8,4,2,,,,,,,,,103077138
3,1,78,10,2,1,"SHOP ATTENDANT",523,"RETAIL OF PLASTIC PRODUCTS & O",5219,7,,50,6,11,,,1,3,,1,2,,,,2,2,2,4,2,2,2,9,3,2,,,,,,,,,103078010
3,1,78,10,1,1,"DRIVER",823,"DRIVING URVAN BUS",6022,5,,50,6,12,6,12,1,60,,3,2,,,,2,1,2,4,2,2,2,12,1,2,,,,,,,,,103078010
3,1,78,17,1,1,"ASSIST TO SMOKE AND SELL FISH",621,"SMOKED FISH PRODUCTION",502,6,,48,5,7,5,7,1,4,,1,2,,,,2,2,2,4,2,2,2,6,8,2,,,,,,,,,103078017
3,1,78,18,2,1,"ASSIST TO PREPARE AND SELL KEN",827,"FOOD PREPARATION",1549,9,,2,7,9,7,9,1,10,0,1,1,1,50,1,2,2,2,4,2,2,2,13,3,2,,,,,,,,,103078018
3,1,78,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103078018
3,1,78,23,1,,,714,,4520,5,,48,5,7,5,7,1,15,0,1,2,,,,2,2,2,2,2,2,2,4,30,2,,,,,,,,,103078023
3,1,78,36,1,1,"CONSTRUCTION LABOURER",931,"BUILDING CONSTRUCTION",4520,23,,48,5,8,5,8,1,15,,1,2,,,,2,2,2,4,2,2,2,4,15,2,,,,,,,,,103078036
3,1,78,42,2,1,"MAXPOLY PRODUCTS",823,"PRODUCTION OF PLASTIC",2519,1,6,48,5,8,5,8,1,150,,3,2,,,,2,1,1,1,2,1,1,3,30,2,,,,,,,,,103078042
3,1,78,42,1,1,"COOK/SCH CANTEEN SECTION",512,"COOKING FOR STUDENTS",5520,11,,48,5,9,5,9,1,120,,3,2,,,,2,1,1,4,1,1,2,14,10,2,,,,,,,,,103078042
3,1,78,60,1,1,"ELECTRICIAN",313,"ELECTRICAL REPAIRS",3120,2,,48,5,8,5,8,1,150,,3,2,,,,2,2,2,2,2,2,2,4,4,2,,,,,,,,,103078060
3,1,78,63,2,1,"BAKING",514,"BAKING BREAD",5520,5,,48,5,6,5,6,1,5,,1,1,2,,7,2,2,2,4,2,2,2,9,8,2,,,,,,,,,103078063
3,1,78,63,1,1,"MASON",931,"CONSTRUCTION",4520,8,,48,6,5,6,5,1,1,,1,2,,,,2,2,2,4,2,2,2,4,14,2,,,,,,,,,103078063
3,1,79,10,1,1,"CATERING SERVICES",911,"FOOD PREPARATION",5520,8,,52,6,8,6,8,1,250,,3,2,,,,1,1,1,3,2,2,2,8,8,2,,,,,,,,,103079010
3,1,79,15,1,1,"TAXI DRIVER",832,"COMMERCIAL DRIVER",6021,4,,52,7,12,7,12,1,30,,2,2,,,,2,2,2,4,2,2,2,11,2,2,,,,,,,,,103079015
3,1,79,15,2,1,"SELLS KENKEY",911,"FOOD PREPARATION",5520,4,,52,6,5,6,5,1,90,,3,1,1,,1,2,2,2,4,2,2,2,10,3,2,,,,,,,,,103079015
