"id1","id2","hhno","s3aiii_0","s3aiii_a","s3aiii_b1","s3aiii_b2","s3aiii_c1","s3aiii_c2"
3,1,103081023,5,1,1,,90,
3,1,103081023,42,20,1,,50,
3,1,103081023,1,4,1,,200,
3,1,103081023,30,1,1,,50,
3,1,103081023,43,1,1,,7,
3,1,103081025,13,1,1,,120,
3,1,103081025,39,1,1,,3,
3,1,103081025,27,1,1,,200,
3,1,103081025,1,6,1,,400,
3,1,103081025,42,17,1,,90,
3,1,103081025,15,1,1,,150,
3,1,103081025,33,4,1,2,20,
3,1,103081025,6,1,1,,30,
3,1,103081025,30,1,1,,50,
3,1,103081025,25,2,1,2,200,
3,1,103081025,5,1,1,,90,
3,1,103081025,9,2,1,,40,
3,1,103081025,21,1,1,,20,
3,1,103081025,41,14,1,2,40,
3,1,103081031,9,1,1,,30,
3,1,103081031,27,1,1,,250,
3,1,103081031,33,1,1,,5,
3,1,103081031,30,1,1,,120,
3,1,103081031,21,1,1,,20,
3,1,103081031,1,2,1,,150,
3,1,103081031,41,2,1,,80,
3,1,103081031,3,1,1,,20,
3,1,103081031,25,1,1,,80,
3,1,103081031,42,8,1,,15,
3,1,103081034,6,1,1,,100,
3,1,103081034,27,1,1,,120,
3,1,103081034,30,1,1,,100,
3,1,103081034,42,10,1,2,20,
3,1,103081034,25,2,1,2,160,
3,1,103081034,10,1,1,,20,
3,1,103081034,5,1,1,,80,
3,1,103081034,43,1,1,,3,
3,1,103081034,41,1,2,,30,
3,1,103081034,1,2,1,,150,
3,1,103081034,21,1,1,,20,
3,1,103081034,33,3,1,2,25,
3,1,103081034,9,1,1,,15,
3,1,103081034,2,2,2,,70,
3,1,103081039,41,1,1,,40,
3,1,103081039,25,1,1,,180,
3,1,103081039,1,2,1,,800,
3,1,103081039,33,2,1,,40,
3,1,103081039,22,1,1,,200,
3,1,103081039,37,1,1,,5000,
3,1,103081039,42,5,1,,15,
3,1,103081039,6,1,1,,300,
3,1,103081039,44,2,1,,9000,
3,1,103081039,13,1,1,,800,
3,1,103081039,21,1,1,,50,
3,1,103081039,9,3,1,,320,
3,1,103081039,28,1,1,,300,
3,1,103081039,5,1,1,,400,
3,1,103081044,27,1,1,,80,
3,1,103081044,25,1,1,,70,
3,1,103081044,33,2,1,,8,
3,1,103081044,9,1,1,,30,
3,1,103081044,13,1,1,,70,
3,1,103081044,30,1,1,,40,
3,1,103081044,42,6,1,2,10,
3,1,103081044,39,1,1,,20,
3,1,103081047,27,1,1,,150,
3,1,103081047,42,40,1,2,70,
3,1,103081047,41,60,1,2,200,
3,1,103081047,9,2,1,,40,
3,1,103081047,2,5,1,,800,
3,1,103081047,33,3,1,,12,
3,1,103081047,1,4,1,,300,
3,1,103081047,13,1,1,,250,
3,1,103081047,6,1,1,,120,
3,1,103081047,4,1,1,,200,
3,1,103081047,21,1,1,,20,
3,1,103081047,25,1,1,,200,
3,1,103081047,30,1,1,,60,
3,1,103081048,27,1,1,,80,
3,1,103081048,9,3,1,2,90,
3,1,103081048,33,3,1,2,9,
3,1,103081048,43,1,1,,5,
3,1,103081048,42,10,1,2,20,
3,1,103081048,25,2,1,2,50,
3,1,103081048,41,4,1,2,200,
3,1,103081048,30,1,1,,20,
3,1,103081048,11,1,1,,30,
3,1,103081048,29,1,2,,20,
3,1,103081048,6,1,1,,200,
3,1,103081048,1,1,2,,150,
3,1,103081051,30,1,1,,70,
3,1,103081051,5,1,1,,90,
3,1,103081051,39,1,1,,50,
3,1,103081051,42,20,2,,40,
3,1,103081051,7,1,1,,120,
3,1,103081051,26,1,1,,140,
3,1,103081051,11,1,1,,70,
3,1,103081051,21,1,1,,70,
3,1,103081051,41,20,2,,40,
3,1,103081051,1,7,1,,600,
3,1,103081051,9,1,1,,30,
3,1,103081051,33,6,1,,20,
3,1,103081070,1,3,,,200,
3,1,103081070,6,1,,,120,
3,1,103081070,42,25,,,15,
3,1,103081070,9,1,,,10,
3,1,103081070,25,4,,,350,
3,1,103081070,41,30,,,25,
3,1,103081070,21,1,1,,10,
3,1,103081070,33,5,,,7,
3,1,103081075,30,1,1,,50,
3,1,103081075,25,2,1,,300,
3,1,103081075,15,1,1,,100,
3,1,103081075,21,1,1,,10,
3,1,103081075,8,1,1,,100,
3,1,103081075,9,1,1,,10,
3,1,103081075,42,6,1,,8,
3,1,103081075,2,1,1,,300,
3,1,103081075,41,10,1,,12,
3,1,103081075,1,2,1,,200,
3,1,103081076,30,1,1,,40,
3,1,103081076,42,8,1,,10,
3,1,103081076,41,10,1,,15,
3,1,103081076,13,1,1,,60,
3,1,103081076,25,2,1,,250,
3,1,103081076,21,1,1,,10,
3,1,103081076,6,1,1,,100,
3,1,103081076,9,1,1,,10,
3,1,103081076,1,2,1,,170,
3,1,103081076,27,1,1,,100,
3,1,103082008,9,1,1,,25,
3,1,103082008,21,1,1,,30,
3,1,103082008,42,10,1,2,15,
3,1,103082008,24,40,3,4,500,
3,1,103082008,29,1,1,,60,
3,1,103082008,2,1,2,,50,
3,1,103082008,43,3,1,,12,
3,1,103082008,6,1,1,,100,
3,1,103082008,33,5,1,2,30,
3,1,103082008,27,1,1,,200,
3,1,103082008,1,2,1,,300,
3,1,103082008,41,2,1,2,100,
3,1,103082008,11,1,1,,50,
3,1,103082008,39,2,1,2,10,
3,1,103082015,1,1,1,,70,
3,1,103082015,42,15,1,,15,
3,1,103082015,10,1,1,,15,
3,1,103082015,25,1,1,,50,
3,1,103082015,43,1,1,,4,
3,1,103082015,21,1,1,,20,
3,1,103082015,9,1,1,,20,
3,1,103082015,41,10,1,,20,
3,1,103082016,1,3,2,,90,
3,1,103082016,6,1,2,,150,
3,1,103082016,9,1,2,,20,
3,1,103082016,25,2,2,3,70,
3,1,103082016,3,1,2,,40,
3,1,103082016,27,1,2,,150,
3,1,103082016,2,1,2,,50,
3,1,103082016,21,1,2,,10,
3,1,103082017,25,1,1,,50,
3,1,103082017,1,1,1,,50,
3,1,103082017,6,1,1,,60,
3,1,103082017,9,1,1,,25,
3,1,103082017,43,1,1,,5,
3,1,103082017,27,1,1,,100,
3,1,103082017,42,4,1,,15,
3,1,103082017,41,1,1,,50,
3,1,103082017,32,1,1,,5,
3,1,103082017,21,1,1,,20,
3,1,103082017,13,1,1,,150,
3,1,103082017,33,2,1,,15,
3,1,103082021,30,1,1,,120,
3,1,103082021,21,2,1,,40,
3,1,103082021,26,1,1,,100,
3,1,103082021,1,3,1,,150,
3,1,103082021,7,1,1,2,120,
3,1,103082021,14,1,1,,20,
3,1,103082021,32,4,1,2,40,
3,1,103082021,6,4,1,2,360,
3,1,103082021,44,1,1,,1000,
3,1,103082021,28,1,1,,200,
3,1,103082021,2,1,2,,10,
3,1,103082021,5,1,2,,100,
3,1,103082021,25,2,1,2,160,
3,1,103082021,33,4,1,2,24,
3,1,103082021,9,4,1,,80,
3,1,103082021,36,1,1,,8000,
3,1,103082021,11,1,1,,40,
3,1,103082021,8,1,1,,400,
3,1,103082021,10,1,1,,20,
3,1,103082021,42,25,1,2,100,
3,1,103082021,15,1,1,,200,
3,1,103082021,29,2,2,,80,
3,1,103082021,41,10,1,2,600,
3,1,103082021,27,4,1,2,450,
3,1,103082022,21,1,1,,20,
3,1,103082022,32,5,1,,20,
3,1,103082022,43,1,1,,5,
3,1,103082022,9,1,1,,20,
3,1,103082022,44,1,1,,8000,
3,1,103082022,1,2,1,,100,
3,1,103082022,33,3,1,,15,
3,1,103082022,42,2,1,,5,
3,1,103082022,41,2,1,,120,
3,1,103082022,27,1,1,,150,
3,1,103082022,25,1,1,,80,
3,1,103082023,2,1,2,,30,
3,1,103082023,1,8,99,,700,
3,1,103082023,9,1,99,,15,
3,1,103082023,42,35,99,,70,
3,1,103082023,32,1,99,,8,
3,1,103082023,13,1,99,,40,
3,1,103082023,5,1,99,,50,
3,1,103082023,30,1,99,,40,
3,1,103082023,6,1,99,,150,
3,1,103082023,21,2,99,,18,
3,1,103082023,27,1,99,,150,
3,1,103082023,41,30,99,,50,
3,1,103082023,33,5,99,,10,
3,1,103082023,25,4,99,,600,
3,1,103082027,13,1,1,,300,
3,1,103082027,1,3,1,,400,
3,1,103082027,9,1,1,,50,
3,1,103082027,5,1,2,,350,
3,1,103082027,21,1,1,,20,
3,1,103082027,42,16,2,,100,
3,1,103082027,25,2,1,2,200,
3,1,103082027,14,1,1,,25,
3,1,103082027,33,2,1,2,20,
3,1,103082027,2,1,1,,250,
3,1,103082027,6,1,1,,200,
3,1,103082027,41,6,2,,50,
3,1,103082028,41,50,99,,70,
3,1,103082028,43,1,99,,5,
3,1,103082028,6,1,99,,120,
3,1,103082028,21,1,99,,8,
3,1,103082028,5,1,99,,30,
3,1,103082028,42,30,99,,50,
3,1,103082028,27,1,99,,180,
3,1,103082028,2,2,99,,60,
3,1,103082028,1,7,99,,400,
3,1,103082028,30,1,99,,40,
3,1,103082028,33,2,99,,4,
3,1,103082028,29,1,99,,20,
3,1,103082028,9,2,99,,15,
3,1,103082028,25,2,99,,250,
3,1,103082030,25,2,1,2,150,
3,1,103082030,30,1,1,,70,
3,1,103082030,6,1,1,,150,
3,1,103082030,43,1,1,,3,
3,1,103082030,5,1,1,,90,
3,1,103082030,42,16,2,,35,
3,1,103082030,14,1,1,,40,
3,1,103082030,13,1,1,,300,
3,1,103082030,27,1,1,,150,
3,1,103082030,41,13,2,,40,
3,1,103082030,1,8,1,,400,
3,1,103082030,21,1,1,,30,
3,1,103082030,9,2,1,,60,
3,1,103082030,33,3,2,,15,
3,1,103082032,16,1,2,,300,
3,1,103082032,13,1,1,,150,
3,1,103082032,5,1,1,,120,
3,1,103082032,30,2,1,,140,
3,1,103082032,41,40,1,,70,
3,1,103082032,9,2,1,,50,
3,1,103082032,24,1,2,,120,
3,1,103082032,29,1,1,,70,
3,1,103082032,33,4,1,,15,
3,1,103082032,21,1,1,,40,
3,1,103082032,27,2,2,,300,
3,1,103082032,15,1,2,,90,
3,1,103082032,6,1,1,,250,
3,1,103082032,1,7,1,,200,
3,1,103082032,42,26,1,,120,
3,1,103082032,40,2,1,,1140,
3,1,103082034,21,1,99,,8,
3,1,103082034,6,1,99,,150,
3,1,103082034,30,1,99,,60,
3,1,103082034,41,15,99,,20,
3,1,103082034,5,1,99,,15,
3,1,103082034,9,2,99,,20,
3,1,103082034,1,7,99,,500,
3,1,103082034,25,1,99,,200,
3,1,103082034,16,1,99,,700,
3,1,103082034,13,1,99,,90,
3,1,103082034,27,1,99,,150,
3,1,103082034,42,15,99,,12,
3,1,103082034,33,2,99,,4,
3,1,103082036,16,1,1,,600,
3,1,103082036,33,3,99,,10,
3,1,103082036,1,8,99,,800,
3,1,103082036,21,1,99,,10,
3,1,103082036,5,1,99,,80,
3,1,103082036,13,1,99,,70,
3,1,103082036,15,1,1,,150,
3,1,103082036,32,1,99,,20,
3,1,103082036,41,36,99,,70,
3,1,103082036,25,2,1,2,250,
3,1,103082036,6,1,99,,150,
3,1,103082036,42,30,99,,90,
3,1,103082036,30,1,99,,50,
3,1,103082036,27,1,99,,200,
3,1,103082036,9,2,99,,,
3,1,103082039,30,1,99,,50,
3,1,103082039,41,30,99,,40,
3,1,103082039,42,40,99,,30,
3,1,103082039,25,5,99,,400,
3,1,103082039,33,5,99,,15,
3,1,103082039,10,2,99,,15,
3,1,103082039,1,6,99,,400,
3,1,103082039,9,1,99,,10,
3,1,103082039,27,1,99,,80,
3,1,103082039,6,1,99,,120,
3,1,103082039,3,1,99,,8,
3,1,103082039,21,1,99,,10,
3,1,103082041,21,1,1,,15,
3,1,103082041,32,1,1,,5,
3,1,103082041,24,20,3,4,200,
3,1,103082041,39,1,1,,5,
3,1,103082041,43,1,1,,5,
3,1,103082041,1,2,1,,350,
3,1,103082041,29,1,1,,60,
3,1,103082041,41,5,1,2,400,
3,1,103082041,27,1,1,,200,
3,1,103082041,25,2,1,2,190,
3,1,103082041,33,4,1,2,20,
3,1,103082041,42,20,1,2,30,
3,1,103082041,6,1,1,,80,
3,1,103082041,11,1,1,,30,
3,1,103082041,13,1,1,,45,
3,1,103082041,9,1,1,,18,
3,1,103082041,40,3,4,,5,
3,1,103083006,11,1,1,,30,
3,1,103083006,20,1,1,,70,
3,1,103083006,13,1,1,,60,
3,1,103083006,33,4,1,2,24,
3,1,103083006,16,1,1,,850,
3,1,103083006,25,2,1,2,180,
3,1,103083006,21,2,1,,40,
3,1,103083006,9,2,1,,40,
3,1,103083006,32,1,1,,12,
3,1,103083006,44,2,1,,16000,
3,1,103083006,6,1,1,,120,
3,1,103083006,30,2,1,,200,
3,1,103083006,42,20,1,2,100,
3,1,103083006,24,60,3,4,500,
3,1,103083006,43,2,1,,20,
3,1,103083006,1,2,1,,250,
3,1,103083006,10,1,1,,15,
3,1,103083006,19,1,1,,150,
3,1,103083006,27,1,1,,120,
3,1,103083006,29,1,1,,40,
3,1,103083006,41,2,1,,160,
3,1,103083006,5,1,1,,100,
3,1,103083008,11,1,1,,20,
3,1,103083008,24,15,3,,80,
3,1,103083008,1,2,1,,180,
3,1,103083008,21,1,1,,15,
3,1,103083008,25,1,1,,60,
3,1,103083008,39,2,1,2,10,
3,1,103083008,32,1,1,,5,
3,1,103083008,42,15,2,,20,
3,1,103083008,41,3,1,2,70,
3,1,103083008,33,5,1,2,21,
3,1,103083008,43,2,1,,5,
3,1,103083012,41,2,1,2,120,
3,1,103083012,1,1,1,,50,
3,1,103083012,24,30,3,4,160,
3,1,103083012,6,1,1,,60,
3,1,103083012,25,2,1,2,200,
3,1,103083012,42,12,1,2,20,
3,1,103083015,32,1,1,,5,
3,1,103083015,41,2,1,,60,
3,1,103083015,42,8,1,,20,
3,1,103083015,1,1,1,,40,
3,1,103083015,33,3,1,,14,
3,1,103083016,24,30,3,4,150,
3,1,103083016,5,1,1,,80,
3,1,103083016,43,2,1,,10,
3,1,103083016,1,3,1,,350,
3,1,103083016,42,20,2,,80,
3,1,103083016,21,1,1,,15,
3,1,103083016,11,1,1,,35,
3,1,103083016,27,3,1,2,450,
3,1,103083016,25,3,1,2,280,
3,1,103083016,6,1,2,,90,
3,1,103083016,30,1,1,,120,
3,1,103083016,9,3,1,2,60,
3,1,103083016,33,3,2,,15,
3,1,103083016,41,2,2,,120,
3,1,103083016,32,1,1,,15,
3,1,103083016,7,1,2,,80,
3,1,103083016,44,2,1,2,12000,
3,1,103083016,15,1,1,,210,
3,1,103083033,33,7,2,,75,
3,1,103083033,7,1,1,,270,
3,1,103083033,13,1,1,,400,
3,1,103083033,43,3,2,,4,50
3,1,103083033,9,2,1,,160,
3,1,103083033,30,1,2,,220,
3,1,103083033,42,100,2,,150,
3,1,103083033,29,1,2,,45,
3,1,103083033,5,1,2,,250,
3,1,103083033,25,4,99,,450,
3,1,103083033,27,1,2,,90,
3,1,103083033,1,6,1,,400,
3,1,103083033,21,1,1,,30,
3,1,103083033,39,2,2,,4,
3,1,103083033,6,2,1,,300,
3,1,103083045,43,2,2,,10,
3,1,103083045,14,1,1,,70,
3,1,103083045,6,1,1,,120,
3,1,103083045,27,1,1,,200,
3,1,103083045,42,40,1,,50,
3,1,103083045,29,1,1,,45,
3,1,103083045,1,4,1,,200,
3,1,103083045,41,55,1,,80,
3,1,103083045,25,2,1,2,150,
3,1,103083045,21,1,1,,30,
3,1,103083045,13,1,2,,250,
3,1,103083045,33,8,1,,20,
3,1,103083045,9,2,1,2,40,
3,1,103083045,5,1,1,,90,
3,1,103083047,6,1,1,,200,
3,1,103083047,42,50,99,,180,
3,1,103083047,25,3,99,,350,
3,1,103083047,26,1,1,,200,
3,1,103083047,2,2,1,,80,
3,1,103083047,36,1,1,,8000,
3,1,103083047,27,1,1,,200,
3,1,103083047,5,2,1,,40,
3,1,103083047,1,20,99,,3000,
3,1,103083047,16,1,2,,800,
3,1,103083047,24,40,99,,200,
3,1,103083047,11,1,2,,70,
3,1,103083047,41,70,99,,250,
3,1,103083047,21,2,99,,20,
3,1,103083047,13,1,1,,100,
3,1,103083047,7,1,1,,250,
3,1,103083047,29,2,1,,80,
3,1,103083047,9,6,99,,100,
3,1,103083048,29,1,99,,30,
3,1,103083048,1,8,99,,500,
3,1,103083048,43,1,99,,12,
3,1,103083048,2,1,2,,50,
3,1,103083048,30,1,99,,70,
3,1,103083048,42,40,99,,50,
3,1,103083048,6,1,99,,120,
3,1,103083048,24,50,3,4,300,
3,1,103083048,41,55,99,,150,
3,1,103083048,5,1,2,,15,
3,1,103083048,21,1,99,,10,
3,1,103083048,27,1,99,,150,
3,1,103083048,33,6,99,,30,
3,1,103083048,25,4,99,,400,
3,1,103083048,10,1,99,,5,
3,1,103083048,9,2,1,2,20,
3,1,103083055,6,1,99,,200,
3,1,103083055,30,1,99,,60,
3,1,103083055,42,30,99,,40,
3,1,103083055,9,2,99,,15,
3,1,103083055,10,1,99,,7,
3,1,103083055,33,2,99,,5,
3,1,103083055,21,1,99,1,10,
3,1,103083055,41,35,99,,70,
3,1,103083055,1,10,99,,700,
3,1,103083055,27,1,99,,150,
3,1,103083056,33,6,1,,15,
3,1,103083056,9,1,1,,30,
3,1,103083056,27,1,1,,120,
3,1,103083056,14,1,1,,70,
3,1,103083056,13,1,1,,100,
3,1,103083056,30,1,1,,70,
3,1,103083056,21,1,1,,15,
3,1,103083056,10,1,1,,15,
3,1,103083056,5,1,1,,40,
3,1,103083056,42,20,1,2,20,
3,1,103083056,25,2,1,2,140,
3,1,103083056,41,41,1,2,30,
3,1,103083056,6,1,1,,120,
3,1,103083056,43,2,1,,8,
3,1,103083056,29,1,1,,40,
3,1,103083056,1,10,1,,400,
3,1,103083056,2,1,1,,30,
3,1,103083059,6,1,1,,100,
3,1,103083059,33,1,1,,2,
3,1,103083059,32,1,1,,15,
3,1,103083059,41,3,1,,5,
3,1,103083059,9,1,1,,50,
3,1,103083059,27,1,1,,100,
3,1,103083059,30,1,1,,90,
3,1,103083059,13,1,1,,120,
3,1,103083059,15,1,1,,120,
3,1,103083059,25,1,1,,30,
3,1,103083060,33,1,1,,2,50
3,1,103083060,10,1,1,,15,
3,1,103083060,32,1,1,,10,
3,1,103083060,1,2,1,,40,
3,1,103083060,41,3,1,,2,
3,1,103083060,42,1,1,,1,
3,1,103083070,2,1,99,,20,
3,1,103083070,41,40,99,,50,
3,1,103083070,25,4,99,,350,
3,1,103083070,33,5,99,,15,
3,1,103083070,30,1,99,,50,
3,1,103083070,42,30,99,,25,
3,1,103083070,27,1,99,,120,
3,1,103083070,9,1,99,,10,
3,1,103083070,7,1,99,,200,
3,1,103083070,1,6,99,,500,
3,1,103083073,1,4,99,,200,
3,1,103083073,9,1,99,,10,
3,1,103083073,10,1,99,,5,
3,1,103083073,42,20,99,,200,
3,1,103083073,41,25,99,,300,
3,1,103083073,33,3,99,,8,
3,1,103083073,21,1,1,,10,
3,1,103084010,13,1,1,,300,
3,1,103084010,25,4,1,2,800,
3,1,103084010,14,1,1,,150,
3,1,103084010,30,1,1,,70,
3,1,103084010,6,1,1,,,
3,1,103084010,16,1,1,,800,
3,1,103084010,33,6,1,2,50,
3,1,103084010,27,3,1,,600,
3,1,103084010,5,1,1,,150,
3,1,103084010,41,20,1,2,150,
3,1,103084010,19,1,1,,300,
3,1,103084010,42,35,1,2,100,
3,1,103084010,21,2,1,,40,
3,1,103084010,9,3,1,,150,
3,1,103084010,1,6,1,,700,
3,1,103084010,39,1,1,,15,
3,1,103084010,29,1,1,,40,
3,1,103084018,27,1,1,,100,
3,1,103084018,30,1,1,,60,
3,1,103084018,25,1,1,,150,
3,1,103084018,41,8,1,,10,
3,1,103084018,9,1,1,,15,
3,1,103084018,1,7,1,,260,
3,1,103084018,42,5,1,,4,
3,1,103084018,7,1,1,,120,
3,1,103084018,33,2,1,,4,
3,1,103084018,10,1,1,,7,
3,1,103084026,30,1,1,,90,
3,1,103084026,27,2,1,2,400,
3,1,103084026,29,1,2,,40,
3,1,103084026,5,1,1,,100,
3,1,103084026,13,1,2,,200,
3,1,103084026,41,20,2,,40,
3,1,103084026,39,1,2,,50,
3,1,103084026,9,4,1,2,120,
3,1,103084026,1,6,1,,400,
3,1,103084026,6,1,1,,150,
3,1,103084026,15,1,1,,400,
3,1,103084026,43,1,1,,10,
3,1,103084026,33,4,1,,20,
3,1,103084026,42,50,2,,70,
3,1,103084026,20,1,2,,300,
3,1,103084026,14,1,1,,70,
3,1,103084026,7,1,2,,200,
3,1,103084026,25,2,1,2,450,
3,1,103084031,27,1,1,,200,
3,1,103084031,29,1,2,,90,
3,1,103084031,13,1,1,,400,
3,1,103084031,9,3,2,,60,
3,1,103084031,1,7,1,,800,
3,1,103084031,21,1,1,,40,
3,1,103084031,25,2,1,2,440,
3,1,103084031,5,2,2,,300,
3,1,103084031,30,2,1,2,300,
3,1,103084031,7,3,2,,900,
3,1,103084031,41,64,2,,90,
3,1,103084031,14,1,2,,200,
3,1,103084031,2,1,2,,200,
3,1,103084031,42,40,2,,80,
3,1,103084031,40,2,2,,70,
3,1,103084031,33,3,2,,,
3,1,103084031,26,1,1,,90,
3,1,103084031,6,1,2,,200,
3,1,103084050,42,6,,,10,
3,1,103084050,9,1,1,,20,
3,1,103084050,15,1,1,,100,
3,1,103084050,13,1,1,,70,
3,1,103084050,41,8,,,15,
3,1,103084050,1,3,1,,170,
3,1,103084050,33,2,1,,7,
3,1,103084050,25,2,1,,85,
3,1,103084050,22,1,1,,35,
3,1,103084053,21,1,,,10,
3,1,103084053,6,1,,,200,
3,1,103084053,27,1,,,120,
3,1,103084053,42,20,,,30,
3,1,103084053,1,5,,,500,
3,1,103084053,7,1,1,,250,
3,1,103084053,33,3,,,6,
3,1,103084053,9,1,,,10,
3,1,103084053,41,40,,,50,
3,1,103084053,2,1,1,,20,
3,1,103084053,25,1,,,70,
3,1,103084058,42,8,1,,6,
3,1,103084058,41,5,1,,5,
3,1,103084058,9,1,,,8,
3,1,103084058,10,1,,,5,
3,1,103084058,33,1,1,,2,
3,1,103084058,1,2,1,,90,
3,1,103084062,21,1,1,,25,
3,1,103084062,30,1,1,,30,
3,1,103084062,42,15,1,,40,
3,1,103084062,6,1,1,,120,
3,1,103084062,5,1,1,,90,
3,1,103084062,9,1,1,,30,
3,1,103084062,41,45,1,,30,
3,1,103084062,33,4,1,,15,
3,1,103084062,43,1,1,,3,
3,1,103084062,27,1,1,,70,
3,1,103084062,10,1,1,,20,
3,1,103084078,42,74,2,,50,
3,1,103084078,41,40,2,,50,
3,1,103084078,25,2,1,2,100,
3,1,103084078,39,1,1,,7,
3,1,103084078,27,1,2,,170,
3,1,103084078,5,1,1,,140,
3,1,103084078,6,1,1,,200,
3,1,103084078,2,2,2,,100,
3,1,103084078,21,1,1,,20,
3,1,103084078,13,1,1,,70,
3,1,103084078,9,1,1,,30,
3,1,103084078,43,2,1,2,10,
3,1,103084092,24,40,2,3,250,
3,1,103084092,1,1,1,,450,
3,1,103084092,9,3,1,,45,
3,1,103084092,25,1,1,,60,
3,1,103084092,42,10,1,,15,
3,1,103084092,27,1,1,,110,
3,1,103084092,2,1,1,,30,
3,1,103084092,41,3,1,,150,
3,1,103084092,13,2,1,,60,
3,1,103084092,29,1,1,,40,
3,1,103084092,7,1,1,,80,
3,1,103084092,33,4,1,,12,
3,1,103084092,28,1,1,,180,
3,1,103084092,21,2,1,,35,
3,1,103084095,15,1,1,,,
3,1,103084095,41,3,2,,,
3,1,103084095,9,2,1,,,
3,1,103084095,7,1,1,,,
3,1,103084095,42,20,2,,,
3,1,103084095,13,1,1,,,
3,1,103084095,27,1,1,,,
3,1,103084095,29,1,1,,,
3,1,103084095,33,3,2,,,
3,1,103084095,37,1,1,,,
3,1,103084095,28,1,1,,,
3,1,103084095,1,2,1,,,
3,1,103084095,25,2,1,2,,
3,1,103084095,5,1,1,,,
3,1,103084095,21,1,1,,,
3,1,103084095,19,2,1,,,
3,1,103084095,43,2,1,,,
3,1,103084117,21,1,1,,35,
3,1,103084117,28,2,1,,480,
3,1,103084117,16,1,1,,1000,
3,1,103084117,5,1,2,,150,
3,1,103084117,6,1,1,2,180,
3,1,103084117,1,3,1,,450,
3,1,103084117,30,1,1,,120,
3,1,103084117,13,1,1,2,95,
3,1,103084117,7,1,1,2,250,
3,1,103084117,24,25,3,4,400,
3,1,103084117,22,2,3,4,80,
3,1,103084117,41,10,2,,350,
3,1,103084117,27,2,1,2,350,
3,1,103084117,9,2,1,2,60,
3,1,103084117,19,1,1,,250,
3,1,103084117,32,3,1,2,60,
3,1,103084117,42,50,2,,120,
3,1,103084117,17,2,1,,500,
3,1,103084117,37,1,1,2,12000,
3,1,103084117,33,4,2,,50,
3,1,103084117,14,1,1,2,40,
3,1,103084117,31,1,1,,160,
3,1,103084117,36,4,1,2,25000,
3,1,103084117,15,1,1,,280,
3,1,103084117,44,1,1,2,10000,
3,1,103084117,8,1,1,2,600,
3,1,103084117,35,1,1,,550,
3,1,103084117,25,2,1,2,350,
3,1,103084117,40,10,3,4,80,
3,1,103084127,5,1,1,,150,
3,1,103084127,14,1,1,,30,
3,1,103084127,15,1,1,,250,
3,1,103084127,30,2,1,,100,
3,1,103084127,6,2,1,,300,
3,1,103084127,1,4,1,,650,
3,1,103084127,10,1,1,,25,
3,1,103084127,11,1,1,,40,
3,1,103084127,42,15,1,,45,
3,1,103084127,25,3,1,2,280,
3,1,103084127,24,30,2,,450,
3,1,103084127,33,4,1,,40,
3,1,103084127,9,5,1,,100,
3,1,103084127,29,1,1,,35,
3,1,103084127,43,2,1,,15,
3,1,103084127,27,3,1,,300,
3,1,103084127,41,3,1,,150,
3,1,103084127,21,3,1,,60,
3,1,103084138,5,1,1,,100,
3,1,103084138,27,5,1,,450,
3,1,103084138,6,1,1,,150,
3,1,103084138,39,1,1,,20,
3,1,103084138,14,1,1,,35,
3,1,103084138,15,2,1,,300,
3,1,103084138,13,1,1,,180,
3,1,103084138,20,1,1,,40,
3,1,103084138,41,2,1,,70,
3,1,103084138,33,3,1,,15,
3,1,103084138,21,2,1,,60,
3,1,103084138,9,2,1,,60,
3,1,103084138,1,2,1,,200,
3,1,103084138,25,2,1,,350,
3,1,103084138,7,1,1,,200,
3,1,103084138,42,18,1,,35,
3,1,103084138,30,1,1,,120,
3,1,103084170,15,1,,,200,
3,1,103084170,11,1,1,,50,
3,1,103084170,27,1,1,,100,
3,1,103084170,29,1,1,,30,
3,1,103084170,30,1,1,,50,
3,1,103084170,25,1,1,,90,
3,1,103084170,41,20,1,,45,
3,1,103084170,1,10,1,,300,
3,1,103084170,6,1,1,,200,
3,1,103084170,42,15,1,,50,
3,1,103085010,36,1,99,,5500,
3,1,103085010,41,40,99,,200,
3,1,103085010,27,1,99,,300,
3,1,103085010,24,50,99,,50,
3,1,103085010,21,1,99,,40,
3,1,103085010,33,4,99,,22,
3,1,103085010,30,1,99,,120,
3,1,103085010,5,2,99,,130,
3,1,103085010,15,1,99,,300,
3,1,103085010,6,1,99,,150,
3,1,103085010,1,3,1,2,700,
3,1,103085010,25,2,99,,150,
3,1,103085010,42,15,99,,70,
3,1,103085010,9,1,99,,35,
3,1,103085014,32,2,2,,20,
3,1,103085014,41,6,2,,250,
3,1,103085014,30,1,1,,50,
3,1,103085014,5,1,1,,120,
3,1,103085014,11,1,1,,20,
3,1,103085014,21,1,1,,10,
3,1,103085014,25,2,1,2,160,
3,1,103085014,24,10,,,35,
3,1,103085014,42,10,2,,50,
3,1,103085014,27,1,1,,40,
3,1,103085014,6,1,1,,200,
3,1,103085014,33,4,2,,30,
3,1,103085014,14,1,1,,50,
3,1,103085014,43,1,,,5,
3,1,103085014,7,3,1,,600,
3,1,103085014,39,1,2,,4,
3,1,103085014,1,1,1,,450,
3,1,103085014,9,1,1,,20,
3,1,103085021,9,1,1,,8,
3,1,103085021,5,1,1,,12,
