"id1","id2","id3","id4","entno","s5aii_30","s5aii_30ai","s5aii_30aii","s5aii_30bi","s5aii_30bii","s5aii_30ci","s5aii_30cii","s5aii_30di","s5aii_30dii","s5aii_30ei","s5aii_30eii","s5aii_30f","s5aii_31","s5aii_31ai","s5aii_31aii","s5aii_31bi","s5aii_31bii","s5aii_31ci","s5aii_31cii","s5aii_31di","s5aii_31dii","s5aii_31ei","s5aii_31eii","s5aii_31f","s5aii_32","s5aii_32ai","s5aii_32aii","s5aii_32bi","s5aii_32bii","s5aii_32ci","s5aii_32cii","s5aii_32di","s5aii_32dii","s5aii_32ei","s5aii_32eii","s5aii_32f","s5aii_33","s5aii_331","s5aii_331ai","s5aii_331aii","s5aii_331bi","s5aii_331bii","s5aii_331ci","s5aii_331cii","s5aii_331di","s5aii_331dii","s5aii_331ei","s5aii_331eii","s5aii_331f","s5aii_332","s5aii_332ai","s5aii_332aii","s5aii_332bi","s5aii_332bii","s5aii_332ci","s5aii_332cii","s5aii_332di","s5aii_332dii","s5aii_332ei","s5aii_332eii","s5aii_332f","s5aii_333","s5aii_333ai","s5aii_333aii","s5aii_333bi","s5aii_333bii","s5aii_333ci","s5aii_333cii","s5aii_333di","s5aii_333dii","s5aii_333ei","s5aii_333eii","s5aii_333f","hhno"
5,9,163,72,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"2",200,,50,,,,,,,,100,"9",20,,,,,,,,,,100,,,,,,,,,,,,,105163072
5,9,163,79,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"2",7,50,,,,,,,,,100,"4",2,,,,,,,,,,100,"22",180,,,,,,,,,,100,105163079
5,10,164,6,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"4",6,,,,,,,,,,100,"5",2,50,,,,,,,,,100,,,,,,,,,,,,,105164006
5,10,164,19,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105164019
5,10,164,20,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"7",50,,,,,,,,,,100,"4",3,,,,,,,,,,100,"50",35,,,,,,,,,,100,105164020
5,10,164,21,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"66",9,,1,60,,,,,,,100,"24",1,,,,,,,,,,100,,,,,,,,,,,,,105164021
5,10,164,21,1,1,100,,,,,,,,,,"100",2,,,,,,,,,,,"100",2,,,,,,,,,,,,1,"9",10,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105164021
5,10,164,30,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"2",5,,,,,,,,,,100,"9",5,,5,,,,,,,,,"9",1,,1,,,,,,,,100,105164030
5,10,164,33,1,1,1000,,,,,,,,,,,2,,,,,,,,,,,,1,100,,70,,,,,,,,,1,"66",50,,,,,,,,,,20,"95",17,,3,,,,,,,,,,,,,,,,,,,,,105164033
5,10,164,33,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"4",4,,6,,,,,,,,100,"5",4,,2,50,,,,,,,100,,,,,,,,,,,,,105164033
5,10,164,35,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105164035
5,10,164,35,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"5",20,,10,,,,,,,,100,"4",5,,2,,,,,,,,100,"94",5,,7,,,,,,,,100,105164035
5,10,164,38,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"7",15,,15,,,,,,,,100,"6",25,,,,,,,,,,100,"50",15,,,,,,,,,,100,105164038
5,10,165,5,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"8",10,,,,,,,,,,100,"2",12,,,,,,,,,,100,"79",1,,,,,,,,,,100,105165005
5,10,165,19,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"22",300,,300,,,,,,,,100,"53",1000,,1000,,,,,,,,100,"9",30,,30,,,,,,,,100,105165019
5,10,165,23,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"6",30,,,,,,,,,,100,"7",20,,,,,,,,,,100,"8",3,,,,,,,,,,100,105165023
5,10,165,31,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"66",40,,,,,,,,,,100,"53",48,,,,,,,,,,100,,,,,,,,,,,,,105165031
5,10,165,47,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"9",50,,,,,,,,,,100,"89",20,,,,,,,,,,100,"37",5,,,,,,,,,,100,105165047
5,10,165,53,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"9",95,,,,3,,,,,,100,"6",10,,,,95,,3,,,,100,"8",40,,20,,,,,,,,100,105165053
5,10,165,57,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,20,,,,,,,,,,"100",1,"41",1,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105165057
5,10,165,58,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,1500,,80,,80,,,,,,"100",1,"118",600,,20,,,,,,,,100,"118",75,,20,,,,,,,,100,,,,,,,,,,,,,105165058
5,11,166,1,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"PAN",10,,12,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105166001
5,11,166,8,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105166008
5,11,166,12,1,1,5,,,,3,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,1,"SAUCE PAN",8,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105166012
5,11,166,19,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TRAY",13,,13,,,,,,,,100,"TABLE AND CHAIR",12,,,,,,,,,,100,,,,,,,,,,,,,105166019
5,11,166,19,1,1,40,,30,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,1,"MOULDING PLATES",20,,15,,,,,,,,100,"OVEN",25,,15,,,,,,,,100,"TONG",1,,,,,,,,,,100,105166019
5,11,166,39,3,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"CEIVE",3,50,3,50,,,,,,,100,"SUCKS",9,,4,50,,,,,,,100,,,,,,,,,,,,,105166039
5,11,166,39,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"DRUMS",160,,104,,,,,,,,100,"PIPES",30,,,,,,,,,,100,,,,,,,,,,,,,105166039
5,11,166,39,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TRAY",15,,,,,,,,,,100,"KNIFE",5,,,,,,,,,,100,"UTENSILS",28,,,,,,,,,,100,105166039
5,11,166,47,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TABLE AND CHAIRS",10,,,,,,,,,,100,"UTENSILS",30,,,,,,,,,,100,"PLATES",10,,5,,,,,,,,100,105166047
5,11,166,56,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,30,,,,,,,,,,"100",1,"SAUCE PAN",14,,,,,,,,,,100,"PLATES",2,,1,,,,,,,,0,"SPOON",3,,2,50,,,,,,,100,105166056
5,11,166,60,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"SACK",30,,30,,,,15,,,,100,"BASKET",,50,,50,,,,,,,100,,,,,,,,,,,,,105166060
5,11,166,60,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"SACK",10,,10,,,,,,,,100,"CUTLASS",15,,15,,,,,,,,100,,,,,,,,,,,,,105166060
5,11,166,62,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"CUTLASS",14,,14,,,,,,,,100,"SHOVEL",10,,,,,,,,,,100,"HOE",8,,,,,,,,,,100,105166062
5,14,168,9,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"2",5,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105168009
5,14,168,25,2,1,1000,,,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,1,"9",5,,,,,,,,,,100,"9",20,,,,,,,,,,100,"22",400,,,,,,,,,,100,105168025
5,14,168,25,1,1,200,,,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,1,"49",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105168025
5,14,168,43,1,1,20000,,,,110,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,1,"22",350,,,,250,,,,,,100,"9",150,,,,8,,,,,,100,,,,,,,,,,,,,105168043
5,14,168,44,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,10,,,,,,,,,,"100",1,"9",5,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105168044
5,14,168,46,1,1,120,,,,,,,,,,"100",2,,,,,,,,,,,,1,30,,,,,,,,,,"100",1,"9",25,,,,,,,,,,100,"92",5,,,,,,,,,,100,,,,,,,,,,,,,105168046
5,14,168,52,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"19",20,,,,2,40,,,,,100,"17",18,,,,,,,,,,100,"68",35,,,,,,,,,,100,105168052
5,14,168,67,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"22",250,,,,270,,,,,,100,"46",12,,12,,,,,,,,100,,,,,,,,,,,,,105168067
5,14,168,71,1,1,2500,,,,1300,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,1,"22",300,,,,,,,,,,100,"9",40,,,,,,,,,,100,"9",10,,,,,,,,,,100,105168071
5,14,168,86,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"8",4,,,,,,,,,,100,"7",50,,,,,,,,,,100,,,,,,,,,,,,,105168086
5,12,169,7,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"SACKS",10,0,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105169007
5,12,169,8,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TABLE",8,0,,,,,,,,,100,"CHAIR",14,0,,,,,,,,,100,"TRAY",10,0,,,,,,,,,100,105169008
5,12,169,14,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"BAKING OVEN",10,0,,,,,,,,,100,"METALS",25,0,,,,,,,,,0,"SHAPE MOULDING PLATE",30,0,,,,,,,,,100,105169014
5,12,169,17,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"BARREL",10,0,18,0,,,,,,,100,"SAUCE PAN",15,0,15,0,,,,,,,100,"TRAY",12,0,12,0,,,,,,,100,105169017
5,12,169,36,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"COOKING POT",15,0,,,,,,,,,100,"SAUCE PAN",10,0,,,,,,,,,0,,,,,,,,,,,,,105169036
5,12,170,7,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TRAY",7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170007
5,12,170,7,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"FRYING PAN",40,0,40,0,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105170007
5,12,170,8,1,1,100,0,,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,1,"FRYING PAN",30,0,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105170008
5,12,170,10,2,2,,,,,,,,,,,,2,,,,,,,,,,,,1,80,0,,,3,0,,,,,"100",1,"SCISSORS",8,0,,,,,,,,,100,"TABLE & CHAIR",15,0,,,,,,,,,100,"MEASURING TAPE",0,20,,,,,,,,,100,105170010
5,12,170,10,3,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"SAUCE PAN",4,0,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105170010
5,12,170,10,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"SAUCE PAN",50,0,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105170010
5,12,170,11,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"UTENSILS",10,0,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105170011
5,12,170,12,2,1,200,0,,,,,,,,,"100",2,,,,,,,,,,,,1,1700,0,,,40,0,,,,,"100",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170012
5,12,170,12,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"UTENSILS",60,0,,,,,,,,,100,"SEIVE",6,0,,,,,,,,,100,"TRAY",39,0,,,,,,,,,100,105170012
5,12,170,19,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"ICE CHEST",25,0,,,,,,,,,100,"PLAIN RUBBER BOWL",10,0,,,,,,,,,100,,,,,,,,,,,,,105170019
5,12,170,21,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"DRUMS/BARRELS",250,0,,,,,,,,,100,"PIPES",10,0,,,,,,,,,100,"CALABASH",10,0,,,,,,,,,100,105170021
5,12,170,21,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"FRYING PAN",38,0,,,,,,,,,100,"CEIVE",5,0,,,,,,,,,100,"PAN/TRY",27,0,,,,,,,,,100,105170021
5,12,170,21,3,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"UTENSIL",25,0,,,,,,,,,100,"MORTAL & PISTIL",20,0,,,,,,,,,100,"BARREL",35,0,,,,,,,,,100,105170021
5,12,170,22,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"UTENSILS",33,0,,,,,,,,,100,"SIEVE",3,0,,,,,,,,,100,"BASKET",17,0,,,,,,,,,100,105170022
5,12,170,25,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"GARI FRYING PAN",40,0,,,,,,,,,100,"PAN (SAUCE PAN)",36,0,,,,,,,,,100,"SIEVE",5,0,,,,,,,,,100,105170025
5,12,170,35,2,1,35,0,,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170035
5,12,170,35,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"BUCKET",2,0,,,,,,,,,100,"COOKING POT",30,0,,,,,,,,,100,"TRAY",10,0,,,,,,,,,100,105170035
5,12,170,37,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TV",70,0,,,,,,,,,100,"GENERATOR",200,0,,,,,,,,,100,"CHAIRS",50,0,,,,,,,,,100,105170037
5,13,171,5,1,1,800,0,,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,1,"COOKING WARE",100,0,30,0,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105171005
5,13,171,5,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"FRYING PAN",10,0,,,,,,,,,100,"FRYING LADDLE",4,0,,,,,,,,,,,,,,,,,,,,,,105171005
5,13,171,8,1,1,800,0,,,,,,,,,"100",2,,,,,,,,,,,,1,400,0,150,0,,,,,,,"100",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105171008
5,13,171,10,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,3000,0,,,,,,,,,"100",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105171010
5,13,171,11,1,1,100,0,,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,1,"DRIERS",400,0,,,,,,,,,100,"ROLLERS",20,0,10,0,,,,,,,,,,,,,,,,,,,,105171011
5,13,171,11,2,1,100,0,,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,1,"FREEZER",500,0,550,0,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105171011
5,13,171,18,1,1,700,0,,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105171018
5,13,171,20,2,2,,,,,,,,,,,,2,,,,,,,,,,,,1,2000,0,,,30,0,,,,,"100",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105171020
5,13,171,20,3,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"UMBRELA",40,0,,,6,0,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105171020
5,13,171,20,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"COAL POT",8,0,,,,,,,,,100,"ALUMINIUM PAN",5,0,,,,,,,,,100,,,,,,,,,,,,,105171020
5,13,171,29,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,1000,0,,,60,0,,,,,"100",1,"MOTOR ENGINE",220,0,,,90,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105171029
5,13,171,29,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"COOKING WARE",60,0,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105171029
5,66,172,3,1,1,600,,,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105172003
5,66,172,5,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,65,0,,,5,0,,,,,"100",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105172005
5,66,172,15,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,50,0,,,,,,,,,"100",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105172015
5,66,172,16,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,25,0,,,,,,,,,"100",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105172016
5,66,172,31,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,"KIOSK",600,,550,,60,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105172031
5,66,172,33,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"UTENSILS",200,0,80,0,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105172033
5,66,172,33,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,100,0,12,0,,,,,,,"100",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105172033
5,66,172,34,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,22,0,25,0,,,,,,,"100",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105172034
5,66,172,40,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105172040
5,14,173,1,2,1,200,,,,,,,,,,"100",2,,,,,,,,,,,,1,260,,,,20,,,,,,"100",1,"SCISSORS",6,,3,,,,,,,,100,"TABLE AND CHAIR",50,,,,,,,,,,100,"BOX IRON",8,,,,,,,,,,100,105173001
5,14,173,1,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"REFRIGERATORS",1400,,1000,,,,,,,,100,"CAGE",10,,,,,,,,,,100,"TABLES AND CHAIRS",100,,,,,,,,,,100,105173001
5,14,173,4,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TRAY",15,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105173004
5,14,173,4,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"SACK",1,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105173004
5,14,173,4,3,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TRAY",2,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105173004
5,14,173,5,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TRAY",3,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105173005
5,14,173,11,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TABLE AND CHAIR",40,,,,,,,,,,100,"NEEDLE",2,10,,,,,,,,,100,"HAMMER",3,,,,,,,,,,100,105173011
5,14,173,19,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,200,,,,,,,,,,"100",1,"UTENSILS",100,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105173019
5,14,173,25,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"DRUMS",230,,50,,,,,,,,100,"PIPES",40,,,,,,,,,,100,,,,,,,,,,,,,105173025
5,14,173,28,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"UTENSILS",40,,,,,,,,,,100,"MORTAL AND PESTLE",15,,,,,,,,,,0,,,,,,,,,,,,,105173028
5,14,173,29,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"COOKING POT",20,,,,,,,,,,100,"BASKETS",2,,1,,,,,,,,100,,,,,,,,,,,,,105173029
5,14,173,31,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"UTENSILS",65,,,,,,,,,,100,"MORTAR AND PESTLE",20,,,,,,,,,,0,,,,,,,,,,,,,105173031
5,14,174,7,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TABLE",10,0,,,,,,,,,,"CHAIRS",10,0,,,,,,,,,,"UTENSILS",15,0,,,,,,,,,,105174007
5,14,174,8,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"BASKET",2,0,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105174008
5,14,174,29,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"SIEVE",15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105174029
5,14,174,40,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"BASKET",2,0,2,0,,,,,,,100,"WOODEN TRAY",7,0,,,,,,,,,100,,,,,,,,,,,,,105174040
5,14,174,52,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,50,0,7,0,6,0,,,,,"100",1,"CARPENTRY TABLE",24,0,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105174052
5,14,174,53,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"BUCKET",2,0,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105174053
5,14,174,54,2,1,350,0,,,,,,,,,"100",2,,,,,,,,,,,,1,900,0,,,110,0,,,,,"100",1,"CHAIRS",40,0,,,,,,,,,100,"PAN",20,0,,,,,,,,,100,,,,,,,,,,,,,105174054
5,14,174,54,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"FRYING PAN",40,0,,,,,,,,,100,"PAN",39,0,,,,,,,,,100,"SIEVE",3,50,,,,,,,,,100,105174054
5,14,174,55,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,45,0,,,,,,,,,"100",1,"GALLONS",23,0,23,0,,,,,,,100,"HOE",5,0,,,,,,,,,100,,,,,,,,,,,,,105174055
5,14,174,61,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105174061
5,14,174,70,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"FRYING PAN",25,0,,,,,,,,,,"SEIVE",6,0,,,,,,,,,,,,,,,,,,,,,,105174070
5,15,175,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105175028
5,15,175,28,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"24",,50,,50,,,,,,,100,"8",,20,,20,,,,,,,100,,,,,,,,,,,,,105175028
5,15,175,32,1,1,200,,,,70,,,,,,"100",2,,,,,,,,,,,,1,550,,12,,20,,,,,,"100",1,"21",50,,,,20,,,,,,100,"9",50,,15,,,,,,,,100,,,,,,,,,,,,,105175032
5,15,175,38,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"5",45,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,105175038
5,15,175,85,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"9",150,,,,2,,,,,,100,"3",200,,,,,,,,,,100,"37",20,,,,,,,,,,100,105175085
5,15,175,102,1,1,2500,,,,,,,,,,"100",2,,,,,,,,,,,,1,2600,,350,,670,,,,,,"100",1,"21",12,,12,,,,,,,,100,"9",20,,,,,,,,,,100,,,,,,,,,,,,,105175102
5,15,175,107,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"39",4,,4,,,,,,,,100,"47",5,,,,,,,,,,100,,,,,,,,,,,,,105175107
5,15,176,3,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"SACKS",5,,,,,,,,,,100,"BASKET",8,,,,,,,,,,100,,,,,,,,,,,,,105176003
5,15,176,6,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"SACKS",10,,,,,,,,,,100,"BASKET",6,,,,,,,,,,,"KNIFES",2,,,,,,,,,,100,105176006
5,15,176,40,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TABLES AND CHAIRS",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105176040
5,15,176,47,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TABLES",5,,,,,,,,,,100,"CHAIRS",3,,,,,,,,,,100,,,,,,,,,,,,,105176047
5,15,176,53,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"BOTTLES",2,,,,,,,,,,100,"FUNNEL",1,,,,,,,,,,100,"TABLE & CHAIR",5,,,,,,,,,,100,105176053
5,15,176,92,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TABLE",5,,,,,,,,,,100,"CHAIR",5,,,,,,,,,,100,,,,,,,,,,,,,105176092
5,15,177,2,1,1,300,,,,,,,,,,"100",2,,,,,,,,,,,,1,1500,,,,600,,15,,,,"100",1,"BENCH",10,,,,,,,,,,100,"PANS",5,,,,,,,,,,100,,,,,,,,,,,,,105177002
